trial_id,density,nback,window,window_duration_s,window_reaches_handback,brake_channel_peaks__prominence15,brake_channel_peaks__prominence30,brake_channel_peaks__prominence5,steering_channel_hysteresis_reversals__gap1deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap1deg_raw,steering_channel_hysteresis_reversals__gap2deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap2deg_raw,steering_channel_hysteresis_reversals__gap3deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap3deg_raw,steering_channel_hysteresis_reversals__gap5deg_lowpass2Hz,steering_channel_hysteresis_reversals__gap5deg_raw
density_20_nback_0_id_8,20,0,POST_BUTTON_MANUAL,25.700000047683716,False,1,1,1,15,15,14,14,11,11,6,6
density_20_nback_0_id_8,20,0,POST_TOR_MANUAL,27.149999856948853,False,1,1,1,16,16,14,14,11,11,6,6
density_20_nback_0_id_9,20,0,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,2,2,2,2,1,1
density_20_nback_0_id_9,20,0,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.59999990463257,True,2,1,2,15,17,11,13,11,11,10,10
density_20_nback_0_id_9,20,0,POST_BUTTON_MANUAL,14.600000143051147,False,1,1,1,9,11,7,9,7,7,7,7
density_20_nback_0_id_9,20,0,POST_TOR_MANUAL,15.5,False,1,1,1,10,12,7,9,7,7,7,7
density_20_nback_1_id_1,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,5,2,2,0,1,0,0,0,0
density_20_nback_1_id_1,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,56.5,True,7,5,12,14,14,13,13,9,9,6,6
density_20_nback_1_id_1,20,1,POST_BUTTON_MANUAL,25.40000009536743,False,4,3,7,8,9,8,8,6,6,5,5
density_20_nback_1_id_1,20,1,POST_TOR_MANUAL,26.350000143051147,False,4,3,7,9,9,8,8,6,6,5,5
density_20_nback_1_id_10,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,3,4,0,0,0,0,0,0,0,0
density_20_nback_1_id_10,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,60.65000009536743,True,11,11,12,26,26,22,22,18,18,16,16
density_20_nback_1_id_10,20,1,POST_BUTTON_MANUAL,29.200000047683716,False,4,4,5,13,13,9,9,5,5,5,5
density_20_nback_1_id_10,20,1,POST_TOR_MANUAL,30.5,False,5,5,6,13,13,9,9,5,5,5,5
density_20_nback_1_id_11,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,2,2,2,2,2,2,2,2
density_20_nback_1_id_11,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.34999990463257,True,3,1,5,12,14,10,10,10,10,10,10
density_20_nback_1_id_11,20,1,POST_BUTTON_MANUAL,14.350000143051147,False,1,0,2,6,8,5,5,5,5,5,5
density_20_nback_1_id_11,20,1,POST_TOR_MANUAL,16.200000047683716,False,2,1,3,6,8,5,5,5,5,5,5
density_20_nback_1_id_12,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,3,3,3,3,2,2
density_20_nback_1_id_12,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.450000047683716,True,2,2,4,10,14,8,8,8,8,6,6
density_20_nback_1_id_12,20,1,POST_BUTTON_MANUAL,13.0,False,1,1,1,5,9,5,5,5,5,5,5
density_20_nback_1_id_12,20,1,POST_TOR_MANUAL,14.300000190734863,False,1,1,1,5,9,5,5,5,5,5,5
density_20_nback_1_id_14,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,3,3,3,3,3,3,2,2
density_20_nback_1_id_14,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,39.700000047683716,True,5,3,7,13,13,11,11,11,11,10,10
density_20_nback_1_id_14,20,1,POST_BUTTON_MANUAL,9.0,False,2,2,3,3,3,3,3,3,3,2,2
density_20_nback_1_id_14,20,1,POST_TOR_MANUAL,9.550000190734863,False,2,2,3,3,3,3,3,3,3,2,2
density_20_nback_1_id_15,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,3,2,5,3,3,0,0,0,0,0,0
density_20_nback_1_id_15,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,64.29999995231628,True,11,8,14,34,36,22,26,22,22,20,20
density_20_nback_1_id_15,20,1,POST_BUTTON_MANUAL,32.450000047683716,False,6,5,7,26,31,16,16,16,16,14,14
density_20_nback_1_id_15,20,1,POST_TOR_MANUAL,34.14999985694885,False,7,6,8,26,28,16,20,16,16,14,14
density_20_nback_1_id_16,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,1,1,1,1,1,1,1,1
density_20_nback_1_id_16,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.05000019073486,True,2,2,4,14,14,12,12,10,10,10,10
density_20_nback_1_id_16,20,1,POST_BUTTON_MANUAL,16.15000009536743,False,0,0,0,10,10,8,8,8,8,7,7
density_20_nback_1_id_16,20,1,POST_TOR_MANUAL,17.90000009536743,False,1,1,1,10,10,8,8,8,8,7,7
density_20_nback_1_id_17,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,2,2,4,4,2,2,2,2,2,2
density_20_nback_1_id_17,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,45.14999985694885,True,4,4,6,16,16,12,12,10,10,10,10
density_20_nback_1_id_17,20,1,POST_BUTTON_MANUAL,13.650000095367432,False,2,2,2,8,8,6,6,4,4,4,4
density_20_nback_1_id_17,20,1,POST_TOR_MANUAL,15.0,False,2,2,2,8,8,6,6,4,4,4,4
density_20_nback_1_id_18,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,2,2,2,2,2,2
density_20_nback_1_id_18,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.549999952316284,True,4,2,4,16,16,16,16,12,12,10,10
density_20_nback_1_id_18,20,1,POST_BUTTON_MANUAL,18.350000143051147,False,1,1,1,9,9,9,9,6,6,6,6
density_20_nback_1_id_18,20,1,POST_TOR_MANUAL,19.40000009536743,False,1,1,1,9,9,9,9,6,6,6,6
density_20_nback_1_id_19,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,1,1,1,1,1,1,0,0
density_20_nback_1_id_19,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.75,True,4,3,7,14,14,8,10,6,6,1,1
density_20_nback_1_id_19,20,1,POST_BUTTON_MANUAL,16.65000009536743,False,2,2,2,8,8,6,8,3,3,0,0
density_20_nback_1_id_19,20,1,POST_TOR_MANUAL,17.600000143051147,False,2,2,2,8,8,6,8,3,3,0,0
density_20_nback_1_id_2,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,1,3,3,2,2,2,2,1,1
density_20_nback_1_id_2,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,43.75,True,5,4,6,14,14,12,12,10,12,10,10
density_20_nback_1_id_2,20,1,POST_BUTTON_MANUAL,11.649999856948853,False,0,0,0,7,7,5,5,5,5,4,4
density_20_nback_1_id_2,20,1,POST_TOR_MANUAL,13.649999856948853,False,1,1,1,7,7,5,5,5,5,4,4
density_20_nback_1_id_20,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,3,3,3,3,3,3,1,1,0,0
density_20_nback_1_id_20,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,55.950000047683716,True,10,7,14,22,56,22,56,18,50,15,47
density_20_nback_1_id_20,20,1,POST_BUTTON_MANUAL,23.799999952316284,False,2,2,2,10,10,10,10,6,6,5,5
density_20_nback_1_id_20,20,1,POST_TOR_MANUAL,25.84999990463257,False,3,3,3,10,10,10,10,6,6,5,5
density_20_nback_1_id_21,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,4,3,3,3,3,3,3
density_20_nback_1_id_21,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.90000009536743,True,3,3,5,18,18,14,14,14,14,8,8
density_20_nback_1_id_21,20,1,POST_BUTTON_MANUAL,18.09999990463257,False,0,0,0,12,12,9,9,9,9,7,7
density_20_nback_1_id_21,20,1,POST_TOR_MANUAL,19.75,False,1,1,1,12,12,9,9,9,9,7,7
density_20_nback_1_id_22,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,3,3,2,2,2,2
density_20_nback_1_id_22,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,41.200000047683716,True,3,3,4,14,14,10,10,8,8,7,7
density_20_nback_1_id_22,20,1,POST_BUTTON_MANUAL,10.5,False,1,1,1,6,6,4,4,2,2,2,2
density_20_nback_1_id_22,20,1,POST_TOR_MANUAL,11.100000143051147,False,1,1,1,6,6,4,4,2,2,2,2
density_20_nback_1_id_23,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,2,2,1,1,1,1,1,1,0,0
density_20_nback_1_id_23,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.34999990463257,True,6,5,8,12,12,10,10,10,10,5,5
density_20_nback_1_id_23,20,1,POST_BUTTON_MANUAL,12.199999809265137,False,1,1,2,5,5,3,3,3,3,1,1
density_20_nback_1_id_23,20,1,POST_TOR_MANUAL,14.199999809265137,False,2,2,3,5,5,3,3,3,3,1,1
density_20_nback_1_id_24,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,8,8,8,8,6,8,4,8
density_20_nback_1_id_24,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.59999990463257,True,4,3,6,18,18,18,18,14,16,10,14
density_20_nback_1_id_24,20,1,POST_BUTTON_MANUAL,14.900000095367432,False,0,0,1,14,14,13,13,11,13,9,13
density_20_nback_1_id_24,20,1,POST_TOR_MANUAL,17.450000047683716,False,1,1,2,14,14,13,13,11,13,9,13
density_20_nback_1_id_25,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,1,1,1,1,1,1,1,1
density_20_nback_1_id_25,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,80.39999985694885,True,7,4,12,25,25,23,23,17,19,11,13
density_20_nback_1_id_25,20,1,POST_BUTTON_MANUAL,48.59999990463257,False,4,2,8,21,21,20,21,16,16,10,12
density_20_nback_1_id_25,20,1,POST_TOR_MANUAL,50.299999952316284,False,5,3,9,21,21,20,21,16,16,10,12
density_20_nback_1_id_26,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,1,4,6,2,2,2,2,1,1
density_20_nback_1_id_26,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.549999952316284,True,5,4,5,12,14,10,10,8,10,8,8
density_20_nback_1_id_26,20,1,POST_BUTTON_MANUAL,12.599999904632568,False,0,0,0,6,8,4,4,2,4,2,2
density_20_nback_1_id_26,20,1,POST_TOR_MANUAL,14.449999809265137,False,1,1,1,6,8,4,4,2,4,2,2
density_20_nback_1_id_28,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,4,4,2,2,2,2,1,2
density_20_nback_1_id_28,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.34999990463257,True,5,3,8,15,15,11,11,10,10,6,8
density_20_nback_1_id_28,20,1,POST_BUTTON_MANUAL,15.0,False,0,0,1,9,9,5,5,4,5,2,4
density_20_nback_1_id_28,20,1,POST_TOR_MANUAL,16.149999856948853,False,1,1,2,9,9,5,5,4,5,2,4
density_20_nback_1_id_29,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,1,1,1,4,4,4,4,2,2,2,2
density_20_nback_1_id_29,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,48.0,True,4,2,4,18,18,14,14,11,11,9,9
density_20_nback_1_id_29,20,1,POST_BUTTON_MANUAL,16.34999990463257,False,0,0,0,11,11,7,7,5,5,5,5
density_20_nback_1_id_29,20,1,POST_TOR_MANUAL,17.84999990463257,False,1,1,1,11,11,7,7,5,5,5,5
density_20_nback_1_id_3,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,4,4,4,4,4,4,2,2
density_20_nback_1_id_3,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,42.60000014305115,True,6,3,7,14,16,12,12,10,10,8,8
density_20_nback_1_id_3,20,1,POST_BUTTON_MANUAL,11.799999952316284,False,3,2,3,7,9,7,7,7,7,5,5
density_20_nback_1_id_3,20,1,POST_TOR_MANUAL,12.400000095367432,False,3,2,3,7,9,7,7,7,7,5,5
density_20_nback_1_id_30,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,3,3,1,1,1,1,1,1
density_20_nback_1_id_30,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.25,True,4,4,4,18,48,14,44,12,42,12,42
density_20_nback_1_id_30,20,1,POST_BUTTON_MANUAL,17.299999952316284,False,1,1,1,7,7,5,5,3,3,3,3
density_20_nback_1_id_30,20,1,POST_TOR_MANUAL,19.09999990463257,False,2,2,2,7,7,5,5,3,3,3,3
density_20_nback_1_id_31,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,2,4,4,1,1,1,1,1,1
density_20_nback_1_id_31,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,49.25,True,4,2,6,19,25,12,20,12,16,12,16
density_20_nback_1_id_31,20,1,POST_BUTTON_MANUAL,17.84999990463257,False,1,1,2,10,10,5,5,4,4,4,4
density_20_nback_1_id_31,20,1,POST_TOR_MANUAL,19.049999952316284,False,1,1,2,10,10,5,5,4,4,4,4
density_20_nback_1_id_32,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,2,2,2,2,2,2,2,2
density_20_nback_1_id_32,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,44.15000009536743,True,4,4,6,10,10,10,10,10,10,8,8
density_20_nback_1_id_32,20,1,POST_BUTTON_MANUAL,12.25,False,0,0,0,4,4,4,4,4,4,2,2
density_20_nback_1_id_32,20,1,POST_TOR_MANUAL,14.0,False,1,1,1,4,4,4,4,4,4,2,2
density_20_nback_1_id_33,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,2,2,3,3,1,1,1,1,0,0
density_20_nback_1_id_33,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.299999952316284,True,5,4,6,14,14,8,8,6,6,1,1
density_20_nback_1_id_33,20,1,POST_BUTTON_MANUAL,16.09999990463257,False,2,2,2,7,7,3,3,3,3,0,0
density_20_nback_1_id_33,20,1,POST_TOR_MANUAL,17.149999856948853,False,2,2,2,7,7,3,3,3,3,0,0
density_20_nback_1_id_34,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,3,3,3,2,2,2
density_20_nback_1_id_34,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,46.30000019073486,True,5,2,6,14,14,12,12,10,10,10,10
density_20_nback_1_id_34,20,1,POST_BUTTON_MANUAL,13.799999952316284,False,0,0,0,8,8,6,6,4,4,4,4
density_20_nback_1_id_34,20,1,POST_TOR_MANUAL,16.200000047683716,False,1,1,1,8,8,6,6,4,4,4,4
density_20_nback_1_id_36,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,1,1,1,1,1,1
density_20_nback_1_id_36,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,56.40000009536743,True,4,2,5,16,16,10,10,8,8,4,4
density_20_nback_1_id_36,20,1,POST_BUTTON_MANUAL,24.299999952316284,False,2,1,2,11,11,7,7,5,5,1,1
density_20_nback_1_id_36,20,1,POST_TOR_MANUAL,26.25,False,3,2,3,11,11,7,7,5,5,1,1
density_20_nback_1_id_38,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,2,2,1,1,1,1,1,1
density_20_nback_1_id_38,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,59.950000047683716,True,5,4,8,23,23,20,20,20,20,20,20
density_20_nback_1_id_38,20,1,POST_BUTTON_MANUAL,27.75,False,3,3,4,16,16,15,15,15,15,15,15
density_20_nback_1_id_38,20,1,POST_TOR_MANUAL,29.799999952316284,False,4,4,5,16,16,15,15,15,15,15,15
density_20_nback_1_id_39,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,1,5,0,0,0,0,0,0,0,0
density_20_nback_1_id_39,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,83.04999995231628,True,10,6,24,36,36,28,30,22,22,18,18
density_20_nback_1_id_39,20,1,POST_BUTTON_MANUAL,51.799999952316284,False,6,4,17,29,29,23,25,16,16,12,12
density_20_nback_1_id_39,20,1,POST_TOR_MANUAL,52.89999985694885,False,7,5,19,29,29,23,25,16,16,12,12
density_20_nback_1_id_4,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,2,2,1,1,1,1,0,0
density_20_nback_1_id_4,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,57.80000019073486,True,2,1,4,14,16,14,14,12,12,3,3
density_20_nback_1_id_4,20,1,POST_BUTTON_MANUAL,25.549999952316284,False,0,0,0,9,11,9,9,9,9,1,1
density_20_nback_1_id_4,20,1,POST_TOR_MANUAL,27.65000009536743,False,1,1,1,9,11,9,9,9,9,1,1
density_20_nback_1_id_40,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,1,1,1,1,1,1,1,1
density_20_nback_1_id_40,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,53.64999985694885,True,3,2,6,12,12,10,10,10,10,8,8
density_20_nback_1_id_40,20,1,POST_BUTTON_MANUAL,22.15000009536743,False,2,1,3,4,4,4,4,4,4,4,4
density_20_nback_1_id_40,20,1,POST_TOR_MANUAL,23.5,False,3,2,4,4,4,4,4,4,4,4,4
density_20_nback_1_id_41,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,6,6,5,5,2,2,2,2
density_20_nback_1_id_41,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,74.64999985694885,True,11,8,15,40,42,38,38,28,28,26,26
density_20_nback_1_id_41,20,1,POST_BUTTON_MANUAL,43.10000014305115,False,6,4,8,33,35,32,32,22,22,22,22
density_20_nback_1_id_41,20,1,POST_TOR_MANUAL,44.5,False,7,5,9,33,35,32,32,22,22,22,22
density_20_nback_1_id_43,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,3,0,0,0,0,0,0,0,0
density_20_nback_1_id_43,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,61.450000047683716,True,9,9,11,24,24,20,20,18,18,12,12
density_20_nback_1_id_43,20,1,POST_BUTTON_MANUAL,29.75,False,3,3,4,13,13,11,11,9,9,7,7
density_20_nback_1_id_43,20,1,POST_TOR_MANUAL,31.299999952316284,False,4,4,5,13,13,11,11,9,9,7,7
density_20_nback_1_id_44,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,2,2,1,1,1,1,1,1
density_20_nback_1_id_44,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,62.90000009536743,True,8,8,10,25,25,22,22,14,16,12,12
density_20_nback_1_id_44,20,1,POST_BUTTON_MANUAL,31.299999952316284,False,2,2,2,14,14,13,13,10,10,8,8
density_20_nback_1_id_44,20,1,POST_TOR_MANUAL,32.75,False,3,3,3,14,14,13,13,10,10,8,8
density_20_nback_1_id_45,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,3,3,1,3,0,0,0,0,0,0
density_20_nback_1_id_45,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,58.200000047683716,True,6,5,8,23,37,18,28,18,28,12,20
density_20_nback_1_id_45,20,1,POST_BUTTON_MANUAL,26.199999809265137,False,3,3,3,15,17,12,12,12,12,6,6
density_20_nback_1_id_45,20,1,POST_TOR_MANUAL,28.09999990463257,False,4,4,4,15,17,12,12,12,12,6,6
density_20_nback_1_id_46,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,4,4,5,2,2,2,2,2,2,2,2
density_20_nback_1_id_46,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,54.0,True,10,10,13,28,28,24,24,16,18,12,12
density_20_nback_1_id_46,20,1,POST_BUTTON_MANUAL,22.59999990463257,False,7,7,9,9,9,8,8,5,5,4,4
density_20_nback_1_id_46,20,1,POST_TOR_MANUAL,23.84999990463257,False,8,8,10,9,9,8,8,5,5,4,4
density_20_nback_1_id_47,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,2,2,2,2,0,0,0,0
density_20_nback_1_id_47,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,59.59999990463257,True,9,8,10,28,30,26,26,22,22,18,18
density_20_nback_1_id_47,20,1,POST_BUTTON_MANUAL,27.600000143051147,False,2,1,3,15,17,15,15,11,11,9,9
density_20_nback_1_id_47,20,1,POST_TOR_MANUAL,29.450000047683716,False,3,2,4,15,17,15,15,11,11,9,9
density_20_nback_1_id_48,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,3,3,0,2,0,0,0,0,0,0
density_20_nback_1_id_48,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,62.799999952316284,True,8,6,9,20,22,16,16,14,14,10,10
density_20_nback_1_id_48,20,1,POST_BUTTON_MANUAL,30.75,False,6,4,6,15,17,10,10,9,9,7,7
density_20_nback_1_id_48,20,1,POST_TOR_MANUAL,32.75,False,7,5,7,15,17,10,10,9,9,7,7
density_20_nback_1_id_49,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,3,3,2,2,0,0,0,0,0,0
density_20_nback_1_id_49,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,94.20000004768372,True,4,3,7,47,47,39,39,39,39,26,26
density_20_nback_1_id_49,20,1,POST_BUTTON_MANUAL,62.25,False,3,2,4,41,41,37,37,37,37,25,25
density_20_nback_1_id_49,20,1,POST_TOR_MANUAL,64.09999990463257,False,4,3,5,41,41,37,37,37,37,25,25
density_20_nback_1_id_5,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.949999809265137,False,2,2,3,4,4,3,3,3,3,3,3
density_20_nback_1_id_5,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,163.79999995231628,True,6,5,9,82,86,71,71,61,59,33,33
density_20_nback_1_id_5,20,1,POST_BUTTON_MANUAL,131.54999995231628,False,4,3,7,76,80,65,65,55,53,29,29
density_20_nback_1_id_5,20,1,POST_TOR_MANUAL,133.69999980926514,False,5,4,8,76,80,65,65,55,53,29,29
density_20_nback_1_id_51,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,4,2,5,3,3,1,1,1,1,0,0
density_20_nback_1_id_51,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,86.34999990463257,True,13,8,27,30,30,24,24,20,20,17,17
density_20_nback_1_id_51,20,1,POST_BUTTON_MANUAL,54.5,False,12,7,24,16,16,11,11,9,9,8,8
density_20_nback_1_id_51,20,1,POST_TOR_MANUAL,56.200000047683716,False,13,8,25,16,16,11,11,9,9,8,8
density_20_nback_1_id_52,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,3,4,4,2,2,1,1,1,1
density_20_nback_1_id_52,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,91.75,True,11,5,22,32,32,28,28,28,28,24,24
density_20_nback_1_id_52,20,1,POST_BUTTON_MANUAL,59.799999952316284,False,10,4,20,26,26,22,22,22,22,17,17
density_20_nback_1_id_52,20,1,POST_TOR_MANUAL,61.64999985694885,False,11,5,21,26,26,22,22,22,22,17,17
density_20_nback_1_id_53,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,4,4,4,2,2,2,2,2,2,0,0
density_20_nback_1_id_53,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,56.34999990463257,True,5,5,6,18,18,14,14,14,14,12,12
density_20_nback_1_id_53,20,1,POST_BUTTON_MANUAL,25.65000009536743,False,4,4,4,13,13,9,9,9,9,7,7
density_20_nback_1_id_53,20,1,POST_TOR_MANUAL,26.25,False,4,4,4,13,13,9,9,9,9,7,7
density_20_nback_1_id_54,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,5,5,5,5,4,4,2,2
density_20_nback_1_id_54,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,47.049999952316284,True,1,1,1,18,18,16,16,14,14,10,10
density_20_nback_1_id_54,20,1,POST_BUTTON_MANUAL,15.850000143051147,False,0,0,0,11,11,9,9,7,7,4,4
density_20_nback_1_id_54,20,1,POST_TOR_MANUAL,16.950000047683716,False,1,1,1,11,11,9,9,7,7,4,4
density_20_nback_1_id_55,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,3,2,4,2,2,2,2,1,1,0,0
density_20_nback_1_id_55,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,57.950000047683716,True,6,5,7,18,18,16,18,13,13,10,10
density_20_nback_1_id_55,20,1,POST_BUTTON_MANUAL,25.950000047683716,False,3,2,4,11,11,9,11,6,6,5,5
density_20_nback_1_id_55,20,1,POST_TOR_MANUAL,27.84999990463257,False,4,3,5,11,11,9,11,6,6,5,5
density_20_nback_1_id_56,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,5,5,2,2,1,1,1,1
density_20_nback_1_id_56,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,62.90000009536743,True,7,6,12,28,56,22,52,20,50,14,44
density_20_nback_1_id_56,20,1,POST_BUTTON_MANUAL,31.84999990463257,False,2,2,2,17,17,13,13,11,11,7,7
density_20_nback_1_id_56,20,1,POST_TOR_MANUAL,32.799999952316284,False,3,3,3,17,17,13,13,11,11,7,7
density_20_nback_1_id_57,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,2,2,1,1,1,1,1,1,0,0
density_20_nback_1_id_57,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,54.200000047683716,True,5,4,8,20,20,20,20,14,16,14,14
density_20_nback_1_id_57,20,1,POST_BUTTON_MANUAL,22.5,False,1,1,3,11,11,11,11,7,7,7,7
density_20_nback_1_id_57,20,1,POST_TOR_MANUAL,24.0,False,2,2,4,11,11,11,11,7,7,7,7
density_20_nback_1_id_6,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,2,1,2,5,12,1,2,1,1,1,1
density_20_nback_1_id_6,20,1,HISTORICAL_FULL_RECORD_POST_TOR_INVALID,54.35000014305115,True,5,3,6,25,32,16,17,16,16,14,14
density_20_nback_1_id_6,20,1,POST_BUTTON_MANUAL,22.84999990463257,False,2,1,2,18,25,9,10,9,9,9,9
density_20_nback_1_id_6,20,1,POST_TOR_MANUAL,24.200000047683716,False,2,1,2,18,25,9,10,9,9,9,9
density_20_nback_1_id_7,20,1,HISTORICAL_ACUTE_8S_POST_TOR,7.950000047683716,False,1,1,1,3,3,2,2,1,1,1,1
