trial_id,participant_id,density,nback,RAW,TOR_PRESENT,TOR_ANCHORED,OWNER_WINDOW_ELIGIBLE,LANE_CHANGE_ANCHORED,MANUAL_WINDOW_ELIGIBLE,OWNER_ANALYSIS_SET,tor_state,lane_change_state,handback_state,t_tor,t_manual_start,t_lane_change,t_handback,excluded_from_TOR_PRESENT,excluded_from_TOR_ANCHORED,excluded_from_OWNER_WINDOW_ELIGIBLE,excluded_from_LANE_CHANGE_ANCHORED,excluded_from_MANUAL_WINDOW_ELIGIBLE
density_20_nback_1_id_33,33,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,24.1001300812,25.1500911713,30.2502155304,41.3002243042,,,,,
density_20_nback_1_id_34,34,20,1,True,True,True,True,True,True,UNKNOWN,MULTI_RESOLVED_BY_PROTOCOL_TTC,VALIDATED,SINGLE,24.0998783112,26.4998264313,29.4501247406,40.3499717712,,,,,
density_20_nback_1_id_35,35,20,1,True,True,False,False,False,False,UNKNOWN,MULTI_UNRESOLVED,VALIDATED,SINGLE,,27.2499771118,30.9001140594,41.1506385803,,MULTI_UNRESOLVED,no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED)
density_20_nback_1_id_36,36,20,1,True,True,True,True,True,True,UNKNOWN,MULTI_RESOLVED_BY_PROTOCOL_TTC,VALIDATED,SINGLE,24.0501098633,26.0000267029,31.1999225616,50.350112915,,,,,
density_20_nback_1_id_37,37,20,1,True,True,False,False,False,False,UNKNOWN,MULTI_UNRESOLVED,ABSENT_COLUMN,SINGLE,,31.3498516083,,51.8001861572,,MULTI_UNRESOLVED,no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED)
density_20_nback_1_id_38,38,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6998844147,30.7498111725,46.3998298645,58.5498199463,,,,,
density_20_nback_1_id_39,39,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.649887085,29.7006435394,74.4999160767,81.5998840332,,,,,
density_20_nback_1_id_3,3,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,24.050037384,24.6998062134,31.449760437,36.5494689941,,,,,
density_20_nback_1_id_40,40,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6997699738,30.0498580933,36.4996109009,52.2495002747,,,,,
density_20_nback_1_id_41,41,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6998405457,30.0993385315,38.5496063232,73.2498016357,,,,,
density_20_nback_1_id_42,42,20,1,True,True,False,False,False,False,UNKNOWN,MULTI_UNRESOLVED,VALIDATED,SINGLE,,30.9499568939,43.1000328064,56.7996177673,,MULTI_UNRESOLVED,no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED)
density_20_nback_1_id_43,43,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.7001438141,30.2508411407,38.5005722046,60.0505142212,,,,,
density_20_nback_1_id_44,44,20,1,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,28.7005119324,30.15076828,,61.5008049011,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_1_id_45,45,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.7003593445,30.6000480652,40.9506072998,56.8501052856,,,,,
density_20_nback_1_id_46,46,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.7000694275,29.9501838684,33.9500198364,52.6002655029,,,,,
density_20_nback_1_id_47,47,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6508216858,30.5006008148,38.2509269714,58.1507072449,,,,,
density_20_nback_1_id_48,48,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.7502880096,30.7500038147,42.7998199463,61.5502548218,,,,,
density_20_nback_1_id_49,49,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6500453949,30.5000362396,54.4999809265,92.8000259399,,,,,
density_20_nback_1_id_4,4,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,24.0500888824,26.1500282288,31.1499404907,51.750125885,,,,,
density_20_nback_1_id_50,50,20,1,True,True,False,False,False,False,UNKNOWN,MULTI_UNRESOLVED,VALIDATED,SINGLE,,31.6001033783,38.3996734619,54.9497909546,,MULTI_UNRESOLVED,no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED),no TOR anchor (MULTI_UNRESOLVED)
density_20_nback_1_id_51,51,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6999797821,30.399980545,76.8999710083,84.9002914429,,,,,
density_20_nback_1_id_52,52,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6999454498,30.5499668121,75.9499588013,90.3500061035,,,,,
density_20_nback_1_id_53,53,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6998596191,29.2501220703,38.6500968933,54.950378418,,,,,
density_20_nback_1_id_54,54,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6502914429,29.799955368,33.6500167847,45.6501922607,,,,,
density_20_nback_1_id_55,55,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.6501350403,30.5502929688,44.4501304626,56.5501556396,,,,,
density_20_nback_1_id_56,56,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.7001342773,29.6500415802,36.0995826721,61.5995750427,,,,,
density_20_nback_1_id_57,57,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.699716568,30.1997318268,38.2997398376,52.7497520447,,,,,
density_20_nback_1_id_5,5,20,1,True,True,True,True,True,True,UNKNOWN,MULTI_RESOLVED_BY_PROTOCOL_TTC,VALIDATED,SINGLE,24.100276947,26.2999382019,35.5999832153,157.850021362,,,,,
density_20_nback_1_id_6,6,20,1,True,True,True,True,True,True,UNKNOWN,MULTI_RESOLVED_BY_PROTOCOL_TTC,VALIDATED,SINGLE,24.049489975,25.3993244171,30.9001846313,48.2993927002,,,,,
density_20_nback_1_id_7,7,20,1,True,True,True,True,True,True,UNKNOWN,MULTI_RESOLVED_BY_PROTOCOL_TTC,VALIDATED,SINGLE,24.0505695343,25.4002513885,30.3001117706,40.6007804871,,,,,
density_20_nback_1_id_8,8,20,1,True,True,True,True,True,True,UNKNOWN,MULTI_RESOLVED_BY_PROTOCOL_TTC,VALIDATED,SINGLE,24.0495071411,25.7998008728,28.6498985291,44.1493759155,,,,,
density_20_nback_1_id_9,9,20,1,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,28.7002868652,30.1502666473,34.9505767822,51.9503097534,,,,,
density_20_nback_2_id_10,10,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5499992371,45.2491455078,54.299987793,69.7992706299,,,,,
density_20_nback_2_id_11,11,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1496543884,50.7491912842,55.8493270874,68.2992477417,,,,,
density_20_nback_2_id_12,12,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1500778198,49.6501426697,54.2501792908,63.6999702454,,,,,
density_20_nback_2_id_13,13,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1489906311,52.7499732971,56.249168396,63.499382019,,,,,
density_20_nback_2_id_14,14,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1499214172,50.4001159668,52.8999023438,56.7998008728,,,,,
density_20_nback_2_id_15,15,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,49.1494750977,50.499168396,,83.19921875,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_16,16,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1499557495,51.0492782593,54.8000221252,67.950012207,,,,,
density_20_nback_2_id_17,17,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.249874115,51.099281311,54.4994621277,65.0496139526,,,,,
density_20_nback_2_id_18,18,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1494369507,49.999256134,75.2994842529,88.3495254517,,,,,
density_20_nback_2_id_19,19,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.2502441406,50.9005355835,54.7501335144,69.1507720947,,,,,
density_20_nback_2_id_1,1,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.2505111694,51.1003799438,62.5005531311,73.7498168945,,,,,
density_20_nback_2_id_20,20,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,43.600353241,45.2998733521,,85.2001724243,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_21,21,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1503982544,51.3996772766,54.8496513367,66.6497650146,,,,,
density_20_nback_2_id_22,22,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1496543884,51.1996803284,55.8995552063,59.5996780396,,,,,
density_20_nback_2_id_23,23,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1999549866,54.1004066467,63.7998352051,69.700302124,,,,,
density_20_nback_2_id_24,24,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,49.1997528076,56.1002731323,,68.3498764038,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_25,25,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,45.5496444702,46.6493453979,51.6000480652,67.3497924805,,,,,
density_20_nback_2_id_26,26,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1498413086,51.1504440308,55.5002593994,63.0002250671,,,,,
density_20_nback_2_id_27,27,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5501022339,45.1995315552,50.5000267029,68.4496765137,,,,,
density_20_nback_2_id_28,28,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.2002220154,50.7001037598,56.2507858276,68.2499008179,,,,,
density_20_nback_2_id_29,29,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.2492179871,51.049243927,53.8500442505,65.0500793457,,,,,
density_20_nback_2_id_2,2,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1505775452,51.1499481201,54.9009208679,61.4508857727,,,,,
density_20_nback_2_id_30,30,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5505943298,45.4006614685,53.7003555298,68.8001708984,,,,,
density_20_nback_2_id_31,31,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.199886322,50.9497795105,61.0997810364,70.2499160767,,,,,
density_20_nback_2_id_32,32,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1496696472,50.6495399475,57.6994934082,64.1500473022,,,,,
density_20_nback_2_id_33,33,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.199180603,50.9992408752,55.1993255615,65.4493026733,,,,,
density_20_nback_2_id_34,34,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.199962616,50.9000968933,54.0508041382,63.2500305176,,,,,
density_20_nback_2_id_35,35,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1504936218,51.1003494263,54.5505027771,64.050491333,,,,,
density_20_nback_2_id_36,36,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1501426697,50.9002037048,55.3002510071,60.349571228,,,,,
density_20_nback_2_id_37,37,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,43.5500030518,46.8502464294,,72.5502166748,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_38,38,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,43.5503959656,46.1500892639,,65.3007659912,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_39,39,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.6002578735,44.9495773315,101.30040741,110.650108337,,,,,
density_20_nback_2_id_3,3,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1500968933,50.8502159119,55.7500152588,60.2998695374,,,,,
density_20_nback_2_id_40,40,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5499076843,45.9505882263,58.099811554,68.4497680664,,,,,
density_20_nback_2_id_41,41,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5506362915,45.250213623,121.049949646,146.550476074,,,,,
density_20_nback_2_id_42,42,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,43.5503005981,46.2004432678,,80.3497619629,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_43,43,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5503463745,45.7503814697,55.0496902466,72.3506088257,,,,,
density_20_nback_2_id_44,44,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.599773407,45.0497589111,52.9001655579,68.8502197266,,,,,
density_20_nback_2_id_45,45,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5501823425,45.4500770569,54.7500801086,90.1003036499,,,,,
density_20_nback_2_id_46,46,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.550151825,44.8502044678,50.4507331848,66.4502716064,,,,,
density_20_nback_2_id_47,47,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.6002540588,45.8998756409,60.6994552612,78.1994094849,,,,,
density_20_nback_2_id_48,48,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,43.5995597839,45.3001747131,,82.9501266479,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_49,49,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,43.5496940613,46.3495674133,,106.949821472,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_4,4,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.15001297,50.9504241943,54.3006248474,62.3003311157,,,,,
density_20_nback_2_id_50,50,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5500488281,46.3497886658,59.0503158569,75.400062561,,,,,
density_20_nback_2_id_51,51,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5500030518,45.9991836548,54.1999206543,70.4496002197,,,,,
density_20_nback_2_id_52,52,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5996742249,45.8000640869,120.799491882,136.349609375,,,,,
density_20_nback_2_id_53,53,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5992240906,44.9993438721,49.0991744995,62.699382782,,,,,
density_20_nback_2_id_54,54,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.5497589111,44.9995307922,51.449672699,64.8498916626,,,,,
density_20_nback_2_id_55,55,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.6001968384,47.2503395081,80.7505874634,96.7500762939,,,,,
density_20_nback_2_id_56,56,20,2,True,True,True,False,False,True,UNKNOWN,SINGLE,ABSENT_COLUMN,SINGLE,43.6003570557,45.500164032,,71.8003158569,,,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,
density_20_nback_2_id_57,57,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.6001586914,45.3501014709,47.8501586914,56.8000450134,,,,,
density_20_nback_2_id_5,5,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.1502609253,51.2002105713,64.9999847412,76.0003890991,,,,,
density_20_nback_2_id_6,6,20,2,True,True,True,True,True,True,UNKNOWN,MULTI_RESOLVED_BY_PROTOCOL_TTC,VALIDATED,SINGLE,37.8006324768,39.1502799988,44.0003890991,62.8007507324,,,,,
density_20_nback_2_id_7,7,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.15001297,50.8000869751,55.0495567322,64.149230957,,,,,
density_20_nback_2_id_8,8,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,49.2001571655,50.850227356,53.2002258301,77.9502410889,,,,,
density_20_nback_2_id_9,9,20,2,True,True,True,True,True,True,UNKNOWN,SINGLE,VALIDATED,SINGLE,43.599937439,44.9999389648,78.6999053955,89.5502319336,,,,,
