trial_id,density,nback,OWNER_WINDOW_ELIGIBLE,LANE_CHANGE_ANCHORED,t_button_s,t_handback,vehicle_speed_at_tor_mps,hazard_station_crossing_after_tor_s,hazard_station_crossing_after_handback,owner_window_excluded_reason,manual_window_excluded_reason,owner_window_start,owner_window_end,owner_tor_to_lane_change_s,owner_min_ttc_approach_domain_s,owner_n_ttc_samples_outside_domain,owner_vehicle_stopped_in_window,owner_vehicle_max_longitudinal_accel_mps2,owner_vehicle_max_longitudinal_decel_mps2,manual_window_start,manual_window_end,manual_tor_to_lane_change_s,manual_min_ttc_approach_domain_s,manual_n_ttc_samples_outside_domain,manual_vehicle_stopped_in_window,manual_vehicle_max_longitudinal_accel_mps2,manual_vehicle_max_longitudinal_decel_mps2
density_10_nback_1_id_45,10,1,True,True,1.299955368100001,123.699188232,27.7680587769,9.2006607056,False,,,26.0493392944,33.2997016907,7.250362396299998,2.08480811119,0.0,False,1.09582042694,4.43056964874,26.0493392944,33.2997016907,7.250362396299998,2.08480811119,0.0,False,1.09582042694,4.43056964874
density_10_nback_1_id_46,10,1,True,True,1.4497661590999975,36.8500671387,27.7684497833,9.099545717283714,False,,,26.1004543304,31.4002056122,5.299751281799999,3.95760607719,0.0,False,0.132937863469,11.2466335297,26.1004543304,31.4002056122,5.299751281799999,3.95760607719,0.0,False,0.132937863469,11.2466335297
density_10_nback_1_id_47,10,1,True,True,2.550018310499997,48.0500984192,27.7682952881,10.499830961216283,False,,,26.0501689911,33.2500305176,7.199861526500001,3.54730701447,0.0,False,0.432191520929,7.68995475769,26.0501689911,33.2500305176,7.199861526500001,3.54730701447,0.0,False,0.432191520929,7.68995475769
density_10_nback_1_id_48,10,1,True,True,1.0497989654000008,70.4002914429,27.7681770325,26.4496898651,False,,,26.0503101349,52.0502090454,25.999898910500004,0.427237987518,19.0,True,2.80938863754,10.7047872543,26.0503101349,52.0502090454,25.999898910500004,0.427237987518,19.0,True,2.80938863754,10.7047872543
density_10_nback_1_id_49,10,1,True,True,2.949247360200001,58.8493843079,27.7682914734,9.499802351016285,False,,,26.0501976013,32.6501693726,6.599971771299998,2.79430699348,0.0,False,0.263614922762,8.93750953674,26.0501976013,32.6501693726,6.599971771299998,2.79430699348,0.0,False,0.263614922762,8.93750953674
density_10_nback_1_id_4,10,1,True,True,3.7498664855999984,37.9000396729,27.7682857513,8.899811983083715,False,,,26.0501880646,31.9500617981,5.899873733499998,2.91204094887,0.0,False,1.22698748112,9.19134521484,26.0501880646,31.9500617981,5.899873733499998,2.91204094887,0.0,False,1.22698748112,9.19134521484
density_10_nback_1_id_50,10,1,True,True,2.3001899719,47.3997383118,27.7682056427,10.000056028316283,False,,,26.049943924,33.0998458862,7.0499019622,3.12600207329,0.0,False,0.177191734314,6.75739002228,26.049943924,33.0998458862,7.0499019622,3.12600207329,0.0,False,0.177191734314,6.75739002228
density_10_nback_1_id_51,10,1,True,True,2.1502189636000004,45.1994590759,27.7683029175,10.7004737854,False,,,26.0495262146,35.699508667,9.649982452400003,1.10184001923,0.0,False,4.00260353088,8.24434661865,26.0495262146,35.699508667,9.649982452400003,1.10184001923,0.0,False,4.00260353088,8.24434661865
density_10_nback_1_id_52,10,1,True,True,2.6504383087,49.1493644714,27.768032074,9.2003097534,False,,,26.0496902466,34.0500640869,8.0003738403,1.18215501308,0.0,False,0.206318333745,7.5406165123,26.0496902466,34.0500640869,8.0003738403,1.18215501308,0.0,False,0.206318333745,7.5406165123
density_10_nback_1_id_53,10,1,True,True,1.549953460700003,45.2496833801,27.7679920197,9.350365161867433,False,,,26.0496349335,33.249710083,7.200075149499998,2.44755601883,0.0,False,2.35312509537,7.41663599014,26.0496349335,33.249710083,7.200075149499998,2.44755601883,0.0,False,2.35312509537,7.41663599014
density_10_nback_1_id_54,10,1,True,True,1.3495655058999994,42.6503410339,27.7682609558,9.599173068967431,False,,,26.0508270264,33.6998672485,7.649040222099998,2.14746999741,0.0,False,1.4574007988,6.79240512848,26.0508270264,33.6998672485,7.649040222099998,2.14746999741,0.0,False,1.4574007988,6.79240512848
density_10_nback_1_id_55,10,1,True,True,2.5507488249999994,48.7991294861,27.7682285309,10.300754070232568,False,,,26.0492458344,35.1000099182,9.0507640838,1.26582205296,0.0,False,0.680128097534,7.3534245491,26.0492458344,35.1000099182,9.0507640838,1.26582205296,0.0,False,0.680128097534,7.3534245491
density_10_nback_1_id_56,10,1,True,True,2.699684142999999,44.149684906,27.7682323456,9.649729967083715,False,,,26.0502700806,33.2994842529,7.2492141723,2.56589007378,0.0,False,1.17904114723,7.82645940781,26.0502700806,33.2994842529,7.2492141723,2.56589007378,0.0,False,1.17904114723,7.82645940781
density_10_nback_1_id_57,10,1,True,True,1.399909973099998,48.0996055603,27.7685070038,12.499925136532568,False,,,26.1000747681,33.1001625061,7.000087737999998,4.11556196213,0.0,False,0.142339453101,10.8652915955,26.1000747681,33.1001625061,7.000087737999998,4.11556196213,0.0,False,0.142339453101,10.8652915955
density_10_nback_1_id_5,10,1,True,True,2.6498641966999976,46.3000259399,27.7682762146,10.400346040683715,False,,,26.049654007,33.7498893738,7.700235366800001,2.78003311157,0.0,False,0.211416974664,9.43689537048,26.049654007,33.7498893738,7.700235366800001,2.78003311157,0.0,False,0.211416974664,9.43689537048
density_10_nback_1_id_6,10,1,True,True,1.6998596192000015,46.9002037048,27.7681312561,11.999836683316286,False,,,26.050163269,36.4998817444,10.449718475400001,1.63356494904,0.0,False,6.26757240295,11.3304414749,26.050163269,36.4998817444,10.449718475400001,1.63356494904,0.0,False,6.26757240295,11.3304414749
density_10_nback_1_id_7,10,1,True,True,2.5495491028000004,43.9004859924,27.7681217194,8.6995315552,False,,,26.0504684448,33.1498641968,7.099395752000003,1.62728202343,0.0,False,0.513163268566,8.70481109619,26.0504684448,33.1498641968,7.099395752000003,1.62728202343,0.0,False,0.513163268566,8.70481109619
density_10_nback_1_id_8,10,1,False,False,1.9994449615999983,52.1497840881,27.7681503296,3.9502093792162825,False,lane change CLOCK_EXCEPTION,lane change CLOCK_EXCEPTION,,,,,,,,,,,,,,,,
density_10_nback_1_id_9,10,1,True,True,1.7999668120999992,49.0500221252,27.7685050964,13.599877595883715,False,,,26.1001224518,35.4000968933,9.299974441500002,4.24896383286,0.0,False,1.9412817955,10.2712535858,26.1001224518,35.4000968933,9.299974441500002,4.24896383286,0.0,False,1.9412817955,10.2712535858
density_10_nback_2_id_10,10,2,True,True,1.649837493899998,44.5992088318,24.8929805756,9.600278854399999,False,,,26.8997211456,35.5999107361,8.700189590499999,0.95071297884,0.0,False,1.36535906792,8.77564716339,26.8997211456,35.5999107361,8.700189590499999,0.95071297884,0.0,False,1.36535906792,8.77564716339
density_10_nback_2_id_11,10,2,True,True,1.7501735686999993,42.2998466492,24.8928947449,8.400339841816283,False,,,26.8996601105,32.9997215271,6.100061416599999,2.40799689293,0.0,False,1.05954098701,2.08881878853,26.8996601105,32.9997215271,6.100061416599999,2.40799689293,0.0,False,1.05954098701,2.08881878853
density_10_nback_2_id_12,10,2,True,True,0.4009017943999993,43.5000801086,24.8808040619,8.300413131700001,False,,,26.9495868683,31.7497177124,4.8001308441,3.36311793327,0.0,False,-0.374089568853,2.21697902679,26.9495868683,31.7497177124,4.8001308441,3.36311793327,0.0,False,-0.374089568853,2.21697902679
density_10_nback_2_id_13,10,2,True,True,2.4493598938000005,42.7996635437,24.8678703308,8.69969511033257,False,,,26.9003047943,34.2497062683,7.349401474000004,1.36919796467,0.0,False,-0.108503073454,2.77347278595,26.9003047943,34.2497062683,7.349401474000004,1.36919796467,0.0,False,-0.108503073454,2.77347278595
density_10_nback_2_id_14,10,2,True,True,0.9498119353999996,35.150554657,24.8679351807,8.799645662283716,True,,,26.9003543854,30.300409317,3.4000549315999997,4.16366004944,0.0,False,-0.309672504663,0.895996689796,26.9003543854,30.300409317,3.4000549315999997,4.16366004944,0.0,False,-0.309672504663,0.895996689796
density_10_nback_2_id_15,10,2,True,True,3.6499576568000016,44.3008804321,24.8726577759,11.499927997567433,False,,,26.9000720978,36.9000854492,10.0000133514,1.60139405727,0.0,False,6.744805336,7.1754450798,26.9000720978,36.9000854492,10.0000133514,1.60139405727,0.0,False,6.744805336,7.1754450798
density_10_nback_2_id_16,10,2,True,True,1.6506404877000023,45.1509094238,24.8730220795,8.549950838083717,False,,,26.9000492096,33.1507873535,6.250738143900001,2.31667208672,0.0,False,0.358047634363,5.05309009552,26.9000492096,33.1507873535,6.250738143900001,2.31667208672,0.0,False,0.358047634363,5.05309009552
density_10_nback_2_id_17,10,2,True,True,1.1001319884999994,41.1000518799,24.8311500549,8.39992570876743,False,,,27.0000743866,32.4000740051,5.399999618500001,3.26880288124,0.0,False,4.48577785492,10.0054626465,27.0000743866,32.4000740051,5.399999618500001,3.26880288124,0.0,False,4.48577785492,10.0054626465
density_10_nback_2_id_18,10,2,True,True,1.4499454498000013,63.2501449585,24.8634128571,11.499888658483716,False,,,26.9501113892,34.2500610352,7.299949645999998,5.12375497818,0.0,False,6.50444412231,7.26976013184,26.9501113892,34.2500610352,7.299949645999998,5.12375497818,0.0,False,6.50444412231,7.26976013184
density_10_nback_2_id_19,10,2,True,True,1.400083541899999,46.800819397,24.8685913086,8.449769496932568,False,,,26.9002304077,34.6501731873,7.749942779599998,0.639356970787,0.0,False,1.06552541256,4.91601657867,26.9002304077,34.6501731873,7.749942779599998,0.639356970787,0.0,False,1.06552541256,4.91601657867
density_10_nback_2_id_1,10,2,True,True,2.299533843900001,46.699836731,24.9501895905,9.250521182967432,False,,,26.8994789124,31.6989536285,4.799474716100001,4.07742023468,0.0,False,-0.388805299997,3.61215901375,26.8994789124,31.6989536285,4.799474716100001,4.07742023468,0.0,False,-0.388805299997,3.61215901375
density_10_nback_2_id_20,10,2,True,True,2.600473403999999,51.9503936768,24.8753643036,8.45004320146743,False,,,26.9499568939,32.450717926,5.500761032100002,2.82861089706,0.0,False,0.46805664897,3.77053189278,26.9499568939,32.450717926,5.500761032100002,2.82861089706,0.0,False,0.46805664897,3.77053189278
density_10_nback_2_id_21,10,2,True,True,2.1994972229,63.4001274109,24.869726181,8.299294710183716,False,,,26.9007053375,32.5507965088,5.650091171299998,2.49598407745,0.0,False,-0.298683494329,2.21244502068,26.9007053375,32.5507965088,5.650091171299998,2.49598407745,0.0,False,-0.298683494329,2.21244502068
density_10_nback_2_id_22,10,2,True,True,2.2503795624000027,38.1498832703,24.8861351013,9.300750732400001,False,,,26.9492492676,34.5994377136,7.650188445999998,1.63485598564,0.0,False,-0.2917060256,5.5533285141,26.9492492676,34.5994377136,7.650188445999998,1.63485598564,0.0,False,-0.2917060256,5.5533285141
density_10_nback_2_id_23,10,2,True,True,1.599988937300001,42.4501419067,24.8659420013,8.450664997067431,False,,,26.9493350983,33.1502418518,6.200906753499996,2.23814988136,0.0,False,0.396015316248,5.40506124496,26.9493350983,33.1502418518,6.200906753499996,2.23814988136,0.0,False,0.396015316248,5.40506124496
density_10_nback_2_id_24,10,2,True,True,2.8502368927,46.4002113342,24.87849617,9.100172758116283,False,,,26.9498271942,32.5999794006,5.650152206399998,3.38227701187,0.0,False,-0.294131815434,4.54168558121,26.9498271942,32.5999794006,5.650152206399998,3.38227701187,0.0,False,-0.294131815434,4.54168558121
density_10_nback_2_id_25,10,2,True,True,1.2491798401000018,46.8997192383,24.8695297241,8.649790525416286,False,,,26.9002094269,32.4496231079,5.549413681000004,3.05402493477,0.0,False,-0.302681744099,2.45062375069,26.9002094269,32.4496231079,5.549413681000004,3.05402493477,0.0,False,-0.302681744099,2.45062375069
density_10_nback_2_id_26,10,2,True,True,1.7499771117999998,41.8998947144,24.8693294525,8.3003616333,False,,,26.9496383667,33.0500297546,6.100391387899997,2.14168405533,0.0,False,0.764402925968,6.09724283218,26.9496383667,33.0500297546,6.100391387899997,2.14168405533,0.0,False,0.764402925968,6.09724283218
density_10_nback_2_id_27,10,2,True,True,1.7500495909999998,57.7504615784,24.8615474701,8.099915266016286,False,,,26.9500846863,31.4002857208,4.450201034500001,3.38200592995,0.0,False,-0.302976131439,1.25567352772,26.9500846863,31.4002857208,4.450201034500001,3.38200592995,0.0,False,-0.302976131439,1.25567352772
density_10_nback_2_id_28,10,2,True,True,1.100801467900002,43.8504486084,24.8947086334,8.450330257432569,False,,,26.8996696472,34.5996208191,7.699951171899997,0.748920977116,0.0,False,-0.113967224956,2.13557744026,26.8996696472,34.5996208191,7.699951171899997,0.748920977116,0.0,False,-0.113967224956,2.13557744026
density_10_nback_2_id_29,10,2,True,True,1.999994277999999,43.7501983643,24.8582210541,9.0493717194,False,,,26.9506282806,31.9506950378,5.000066757199999,2.93234300613,0.0,False,-0.30520388484,1.36386239529,26.9506282806,31.9506950378,5.000066757199999,2.93234300613,0.0,False,-0.30520388484,1.36386239529
density_10_nback_2_id_2,10,2,True,True,1.8999748230000009,39.9493522644,24.8508834839,9.249953508383715,False,,,26.9500465393,33.2500076294,6.299961090100002,3.06902694702,0.0,False,0.266808450222,4.02153968811,26.9500465393,33.2500076294,6.299961090100002,3.06902694702,0.0,False,0.266808450222,4.02153968811
density_10_nback_2_id_30,10,2,True,True,1.799581527800001,50.2998390198,24.8930091858,8.800015687983716,False,,,26.8999843597,34.2994346619,7.399450302200002,1.35010504723,0.0,False,-0.307824969292,3.82865047455,26.8999843597,34.2994346619,7.399450302200002,1.35010504723,0.0,False,-0.307824969292,3.82865047455
density_10_nback_2_id_31,10,2,True,True,1.4504699706999986,47.3503646851,24.8679523468,9.199668407432569,False,,,26.9003314972,34.1001930237,7.199861526500001,1.97336399555,0.0,False,0.740078270435,2.56133675575,26.9003314972,34.1001930237,7.199861526500001,1.97336399555,0.0,False,0.740078270435,2.56133675575
density_10_nback_2_id_32,10,2,True,True,1.5004119873000015,43.8004760742,24.8551177979,8.599945783616285,False,,,26.9500541687,31.5996551514,4.649600982700001,4.01494693756,0.0,False,-0.311442613602,6.69221067429,26.9500541687,31.5996551514,4.649600982700001,4.01494693756,0.0,False,-0.311442613602,6.69221067429
density_10_nback_2_id_33,10,2,True,True,1.7000007629000002,45.3002052307,24.8530960083,8.699703693367432,False,,,26.950296402,33.7501182556,6.799821853600001,1.89383602142,0.0,False,0.169322818518,4.33699369431,26.950296402,33.7501182556,6.799821853600001,1.89383602142,0.0,False,0.169322818518,4.33699369431
density_10_nback_2_id_34,10,2,True,True,1.6004943847000028,47.6997718811,24.8804550171,9.750508546783717,False,,,26.9494915009,34.0995826721,7.1500911712,3.41905593872,0.0,False,3.39255261421,7.76896810532,26.9494915009,34.0995826721,7.1500911712,3.41905593872,0.0,False,3.39255261421,7.76896810532
density_10_nback_2_id_35,10,2,True,True,2.8507156372000004,42.0505371094,24.8757972717,8.600128889116284,False,,,26.9498710632,33.1504249573,6.200553894099997,2.30983901024,0.0,False,-0.109962716699,4.37142276764,26.9498710632,33.1504249573,6.200553894099997,2.30983901024,0.0,False,-0.109962716699,4.37142276764
density_10_nback_2_id_36,10,2,True,True,1.9497127532999983,50.3002662659,24.8754959106,9.24919939036743,False,,,26.900800705,34.3505783081,7.449777603099996,1.85796403885,0.0,False,1.26981067657,4.95245409012,26.900800705,34.3505783081,7.449777603099996,1.85796403885,0.0,False,1.26981067657,4.95245409012
density_10_nback_2_id_37,10,2,True,True,1.8002300262000013,51.2499847412,24.8828659058,10.650432109832568,False,,,26.9495677948,37.0998344421,10.150266647299997,0.540938019753,0.0,False,0.626028835773,9.38529872894,26.9495677948,37.0998344421,10.150266647299997,0.540938019753,0.0,False,0.626028835773,9.38529872894
density_10_nback_2_id_38,10,2,True,True,2.150022506700001,47.399307251,24.8915672302,10.050599336583716,False,,,26.8994007111,34.0999679565,7.200567245400002,2.40974998474,0.0,False,-0.377061247826,6.39774513245,26.8994007111,34.0999679565,7.200567245400002,2.40974998474,0.0,False,-0.377061247826,6.39774513245
density_10_nback_2_id_39,10,2,True,True,1.6999759674000003,61.5992240906,24.8685073853,9.850817441916284,False,,,26.9491825104,34.4991912842,7.550008773800002,2.51337194443,0.0,False,0.0219960957766,6.54731798172,26.9491825104,34.4991912842,7.550008773800002,2.51337194443,0.0,False,0.0219960957766,6.54731798172
density_10_nback_2_id_3,10,2,True,True,0.34967613219999905,42.1000061035,24.8755302429,10.650125026732567,False,,,26.9498748779,35.1497879028,8.199913024899999,2.79961395264,0.0,False,1.22978794575,8.12799739838,26.9498748779,35.1497879028,8.199913024899999,2.79961395264,0.0,False,1.22978794575,8.12799739838
density_10_nback_2_id_40,10,2,True,True,0.6994991302999978,46.8493881226,24.8644828796,14.44999551776743,False,,,26.9500045776,34.7995605469,7.849555969299995,5.08276414871,0.0,False,0.681431472301,8.36989498138,26.9500045776,34.7995605469,7.849555969299995,5.08276414871,0.0,False,0.681431472301,8.36989498138
density_10_nback_2_id_41,10,2,True,True,0.9498329163000001,86.6002426147,24.8801708221,9.700024127967431,False,,,26.9499759674,33.0501251221,6.100149154699999,3.82466506958,0.0,False,-0.0874937847257,3.25956916809,26.9499759674,33.0501251221,6.100149154699999,3.82466506958,0.0,False,-0.0874937847257,3.25956916809
density_10_nback_2_id_42,10,2,True,True,1.949943542499998,44.8000221252,24.8587398529,10.69978761676743,False,,,26.9502124786,35.4501876831,8.499975204499997,2.77349495888,0.0,False,4.65906858444,9.27896118164,26.9502124786,35.4501876831,8.499975204499997,2.77349495888,0.0,False,4.65906858444,9.27896118164
density_10_nback_2_id_43,10,2,True,True,1.9497795105000009,50.4495010376,24.8595371246,10.199940204667431,False,,,26.9500598907,33.9502105713,7.000150680599997,3.39176297188,0.0,False,0.320924311876,10.7154169083,26.9500598907,33.9502105713,7.000150680599997,3.39176297188,0.0,False,0.320924311876,10.7154169083
density_10_nback_2_id_44,10,2,True,True,1.3504676818999997,46.8996925354,24.8751411438,9.350256681416283,False,,,26.9497432709,34.3501815796,7.4004383086999965,1.96313297749,0.0,False,0.684170663357,6.01800251007,26.9497432709,34.3501815796,7.4004383086999965,1.96313297749,0.0,False,0.684170663357,6.01800251007
density_10_nback_2_id_45,10,2,True,True,1.6993751526000018,53.5500450134,24.8596019745,9.049264907800001,False,,,26.9507350922,33.9500045776,6.999269485399999,2.1324300766,0.0,False,1.8051828146,3.12589430809,26.9507350922,33.9500045776,6.999269485399999,2.1324300766,0.0,False,1.8051828146,3.12589430809
density_10_nback_2_id_46,10,2,True,True,0.6500091552999976,38.1002426147,24.8843021393,9.300374269483715,False,,,26.8996257782,31.899646759,5.000020980799999,4.17371988297,0.0,False,0.173632711172,11.2039766312,26.8996257782,31.899646759,5.000020980799999,4.17371988297,0.0,False,0.173632711172,11.2039766312
density_10_nback_2_id_47,10,2,True,True,1.7995986938000001,47.3002586365,24.8701095581,9.849193573,False,,,26.900806427,32.7505187988,5.849712371800003,3.93270611763,0.0,False,-0.355647623539,3.54927015305,26.900806427,32.7505187988,5.849712371800003,3.93270611763,0.0,False,-0.355647623539,3.54927015305
density_10_nback_2_id_48,10,2,True,True,1.8998870848999978,60.40001297,24.8601341248,15.049908876383714,False,,,26.9000911713,40.7000083923,13.799917220999998,1.47316205502,0.0,False,3.96781635284,8.82976818085,26.9000911713,40.7000083923,13.799917220999998,1.47316205502,0.0,False,3.96781635284,8.82976818085
density_10_nback_2_id_49,10,2,True,True,2.5000839233999983,67.900100708,24.8419494629,9.349853038832567,False,,,27.0001468658,34.7500648499,7.749917984099998,1.42402005196,0.0,False,-0.300591558218,3.30837059021,27.0001468658,34.7500648499,7.749917984099998,1.42402005196,0.0,False,-0.300591558218,3.30837059021
density_10_nback_2_id_4,10,2,True,True,2.4500751496,38.7003517151,24.891620636,8.400007963216286,False,,,26.8999919891,32.59998703,5.699995040900003,2.62992596626,0.0,False,-0.297358781099,3.10039520264,26.8999919891,32.59998703,5.699995040900003,2.62992596626,0.0,False,-0.297358781099,3.10039520264
density_10_nback_2_id_50,10,2,True,True,2.199832916200002,46.5998268127,24.8919696808,9.95010519023257,False,,,26.8998947144,33.9993438721,7.0994491577000005,3.08173799515,0.0,False,0.528229951859,4.30881166458,26.8998947144,33.9993438721,7.0994491577000005,3.08173799515,0.0,False,0.528229951859,4.30881166458
density_10_nback_2_id_51,10,2,True,True,1.2499961853000023,47.7004623413,24.8830795288,10.200230121567433,False,,,26.9497699738,35.6498413086,8.700071334800004,1.57008302212,0.0,False,3.12194061279,9.97371101379,26.9497699738,35.6498413086,8.700071334800004,1.57008302212,0.0,False,3.12194061279,9.97371101379
density_10_nback_2_id_52,10,2,True,True,1.749042510999999,45.500087738,24.8611183167,8.949934482567432,False,,,26.9500656128,32.6999397278,5.749874115000001,3.07087397575,0.0,False,-0.320926517248,4.086124897,26.9500656128,32.6999397278,5.749874115000001,3.07087397575,0.0,False,-0.320926517248,4.086124897
density_10_nback_2_id_53,10,2,True,True,1.5501384735000023,47.9501266479,24.8566932678,8.749957323083716,False,,,26.9500427246,33.4001731873,6.450130462699999,2.5082359314,0.0,False,0.905374109745,4.94060087204,26.9500427246,33.4001731873,6.450130462699999,2.5082359314,0.0,False,0.905374109745,4.94060087204
density_10_nback_2_id_54,10,2,True,True,1.1999168396000002,43.9999275208,24.8714466095,9.850306272516285,False,,,26.9496936798,34.5004272461,7.5507335663000035,2.28904294968,0.0,False,3.76265740395,8.44150447845,26.9496936798,34.5004272461,7.5507335663000035,2.28904294968,0.0,False,3.76265740395,8.44150447845
density_10_nback_2_id_55,10,2,True,True,2.4505062102999986,48.850276947,24.8457736969,10.049532651916284,False,,,27.0004673004,35.6502075195,8.6497402191,1.2787899971,0.0,False,-0.316200911999,3.45843529701,27.0004673004,35.6502075195,8.6497402191,1.2787899971,0.0,False,-0.316200911999,3.45843529701
density_10_nback_2_id_56,10,2,True,True,3.4998340606999996,43.6002845764,24.8686828613,9.199872493732567,False,,,26.9001274109,35.1999320984,8.299804687499996,0.932811975479,0.0,False,0.889423847198,4.85714149475,26.9001274109,35.1999320984,8.299804687499996,0.932811975479,0.0,False,0.889423847198,4.85714149475
density_10_nback_2_id_57,10,2,True,True,1.4499435423999998,46.4001045227,24.8665542603,10.499763965567432,False,,,26.9002361298,34.0000038147,7.0997676849000015,3.56228804588,0.0,False,-0.302814394236,7.92027902603,26.9002361298,34.0000038147,7.0997676849000015,3.56228804588,0.0,False,-0.302814394236,7.92027902603
density_10_nback_2_id_5,10,2,True,True,2.600114822400002,47.2501945496,24.8598594666,9.5498981476,False,,,26.9501018524,35.0498352051,8.099733352700003,1.38904905319,0.0,False,0.0323051735759,3.81442952156,26.9501018524,35.0498352051,8.099733352700003,1.38904905319,0.0,False,0.0323051735759,3.81442952156
density_10_nback_2_id_6,10,2,True,True,1.500162124700001,42.0001716614,24.8613739014,10.249732255983716,False,,,26.9502677917,34.9501991272,7.999931335500001,3.24511909485,0.0,False,5.06627750397,11.6615819931,26.9502677917,34.9501991272,7.999931335500001,3.24511909485,0.0,False,5.06627750397,11.6615819931
density_10_nback_2_id_7,10,2,True,True,2.200241088800002,45.949256897,24.8422107697,10.399969577767433,False,,,27.0000305176,35.0000610352,8.000030517599999,2.67103505135,0.0,False,1.54165947437,6.39165830612,27.0000305176,35.0000610352,8.000030517599999,2.67103505135,0.0,False,1.54165947437,6.39165830612
density_10_nback_2_id_8,10,2,True,True,1.6499328613000017,54.1501083374,24.9087467194,8.69990301133257,False,,,26.9000968933,30.6000347137,3.6999378204000024,4.06748199463,0.0,False,-0.30763348937,1.20872294903,26.9000968933,30.6000347137,3.6999378204000024,4.06748199463,0.0,False,-0.30763348937,1.20872294903
density_10_nback_2_id_9,10,2,True,True,1.6503200530999997,45.8500022888,24.854019165,9.19997262956743,False,,,26.9500274658,34.4501113892,7.500083923400002,1.7034239769,0.0,False,0.48217022419,6.59634923935,26.9500274658,34.4501113892,7.500083923400002,1.7034239769,0.0,False,0.48217022419,6.59634923935
density_20_nback_0_id_10,20,0,True,True,0.8004035950000059,66.8005142212,25.1687660217,7.9496810436162875,False,,,48.6003189087,55.7502212524,7.149902343700006,0.77410197258,0.0,False,0.714555084705,2.91318082809,48.6003189087,55.7502212524,7.149902343700006,0.77410197258,0.0,False,0.714555084705,2.91318082809
density_20_nback_0_id_11,20,0,False,False,,67.5263137817,,,,no TOR anchor (MISSING_TOR_COLUMN),no TOR anchor (MISSING_TOR_COLUMN),,,,,,,,,,,,,,,,
density_20_nback_0_id_12,20,0,True,True,0.5502014160000002,67.1504058838,25.1682319641,8.050421953183715,False,,,48.6495780945,54.0995750427,5.449996948200003,2.56019496918,0.0,False,0.0843437239528,2.32594466209,48.6495780945,54.0995750427,5.449996948200003,2.56019496918,0.0,False,0.0843437239528,2.32594466209
density_20_nback_0_id_13,20,0,True,True,2.849365234400004,68.6000213623,25.1726818085,8.049419403100003,False,,,48.7005805969,55.7501831055,7.049602508600003,0.975921988487,0.0,False,1.72503364086,3.37344026566,48.7005805969,55.7501831055,7.049602508600003,0.975921988487,0.0,False,1.72503364086,3.37344026566
density_20_nback_0_id_14,20,0,False,False,,56.6493339539,,,,no TOR anchor (MISSING_TOR_COLUMN),no TOR anchor (MISSING_TOR_COLUMN),,,,,,,,,,,,,,,,
density_20_nback_0_id_15,20,0,False,False,,70.2996673584,,,,no TOR anchor (MISSING_TOR_COLUMN),no TOR anchor (MISSING_TOR_COLUMN),,,,,,,,,,,,,,,,
density_20_nback_0_id_16,20,0,True,True,1.1502685546999984,71.0999145508,25.1644973755,8.050723314283715,False,,,48.6492767334,55.4001579285,6.7508811951,1.26118695736,0.0,False,1.21518170834,4.46191167831,48.6492767334,55.4001579285,6.7508811951,1.26118695736,0.0,False,1.21518170834,4.46191167831
density_20_nback_0_id_17,20,0,True,True,1.1505775452000009,64.7001876831,25.2088947296,8.449547529216282,False,,,48.6004524231,55.0498428345,6.449390411399996,2.34225797653,0.0,False,2.23631954193,6.28174352646,48.6004524231,55.0498428345,6.449390411399996,2.34225797653,0.0,False,2.23631954193,6.28174352646
density_20_nback_0_id_18,20,0,True,True,0.799785614000001,74.350189209,25.1648921967,14.549697160683714,False,,,48.650302887,60.5001716614,11.8498687744,3.2271490097,5.0,True,6.48314571381,10.6859531403,48.650302887,60.5001716614,11.8498687744,3.2271490097,5.0,True,6.48314571381,10.6859531403
density_20_nback_0_id_19,20,0,True,True,0.8499946593999965,67.3500442505,25.1673221588,7.949715375916284,False,,,48.6002845764,55.1005363464,6.500251769999998,1.39081299305,0.0,False,0.651356756687,3.72268724442,48.6002845764,55.1005363464,6.500251769999998,1.39081299305,0.0,False,0.651356756687,3.72268724442
density_20_nback_0_id_1,20,0,False,False,,75.1998901367,,,,no TOR anchor (MISSING_TOR_COLUMN),no TOR anchor (MISSING_TOR_COLUMN),,,,,,,,,,,,,,,,
density_20_nback_0_id_20,20,0,True,True,1.5498695372999975,69.0503768921,25.1665802002,7.899857282616281,False,,,48.6501426697,55.7503089905,7.1001663208,0.804405987263,0.0,False,1.70125353336,6.78159618378,48.6501426697,55.7503089905,7.1001663208,0.804405987263,0.0,False,1.70125353336,6.78159618378
density_20_nback_0_id_21,20,0,True,True,1.2000579834000007,69.4495925903,25.1646137238,8.050524949983718,False,,,48.6494750977,55.0503692627,6.400894165000004,1.59536194801,0.0,False,1.53244364262,9.49208641052,48.6494750977,55.0503692627,6.400894165000004,1.59536194801,0.0,False,1.53244364262,9.49208641052
density_20_nback_0_id_22,20,0,False,False,1.2501449584,61.7501296997,25.1713523865,7.8495407103999995,False,lane change ABSENT_COLUMN,lane change ABSENT_COLUMN,,,,,,,,,,,,,,,,
