v0,tor_lead_time,x_hazard,policy,a_coast,t_buildup,stopping_margin,collision,impact_speed,ttc_min,x_stop_full
30.0,2.4,72.0,W0,2.0,0.3,-18.42430182473892,True,17.6978284266937,0.0,90.42430182473892
30.0,2.4,72.0,W1,2.0,0.3,-10.099772412979931,True,13.1032870311516,0.0,82.09977241297993
30.0,2.4,72.0,W0,3.0,0.3,-18.42430182473892,True,17.6978284266937,0.0,90.42430182473892
30.0,2.4,72.0,W1,3.0,0.3,-6.1139782953294315,True,10.19498067779775,0.0,78.11397829532943
30.0,2.4,72.0,W0,4.0,0.3,-18.42430182473892,True,17.6978284266937,0.0,90.42430182473892
30.0,2.4,72.0,W1,4.0,0.3,-2.2458312365024256,True,6.178926364716085,0.0,74.24583123650243
30.0,2.4,72.0,W0,0.0,0.4,-19.899510158072843,True,18.39270705163799,0.0,91.89951015807284
30.0,2.4,72.0,W1,0.0,0.4,-19.899510158072843,True,18.39270705163799,0.0,91.89951015807284
30.0,2.4,72.0,W0,1.0,0.4,-19.899510158072843,True,18.39270705163799,0.0,91.89951015807284
30.0,2.4,72.0,W1,1.0,0.4,-15.628421922774677,True,16.29979057188396,0.0,87.62842192277468
30.0,2.4,72.0,W0,2.0,0.4,-19.899510158072843,True,18.39270705163799,0.0,91.89951015807284
30.0,2.4,72.0,W1,2.0,0.4,-11.47498074631396,True,13.966913498959943,0.0,83.47498074631396
30.0,2.4,72.0,W0,3.0,0.4,-19.899510158072843,True,18.39270705163799,0.0,91.89951015807284
30.0,2.4,72.0,W1,3.0,0.4,-7.439186628663265,True,11.245717971181314,0.0,79.43918662866326
30.0,2.4,72.0,W0,4.0,0.4,-19.899510158072843,True,18.39270705163799,0.0,91.89951015807284
30.0,2.4,72.0,W1,4.0,0.4,-3.5210395698363044,True,7.736774049128637,0.0,75.5210395698363
30.0,2.4,72.0,W0,0.0,0.5,-21.367635158073384,True,19.05911324504351,0.0,93.36763515807338
30.0,2.4,72.0,W1,0.0,0.5,-21.367635158073384,True,19.05911324504351,0.0,93.36763515807338
30.0,2.4,72.0,W0,1.0,0.5,-21.367635158073384,True,19.05911324504351,0.0,93.36763515807338
30.0,2.4,72.0,W1,1.0,0.5,-17.04654692277522,True,17.023257552163646,0.0,89.04654692277522
30.0,2.4,72.0,W0,2.0,0.5,-21.367635158073384,True,19.05911324504351,0.0,93.36763515807338
30.0,2.4,72.0,W1,2.0,0.5,-12.843105746314677,True,14.776088714116693,0.0,84.84310574631468
30.0,2.4,72.0,W0,3.0,0.5,-21.367635158073384,True,19.05911324504351,0.0,93.36763515807338
30.0,2.4,72.0,W1,3.0,0.5,-8.757311628663786,True,12.201405561957426,0.0,80.75731162866379
30.0,2.4,72.0,W0,4.0,0.5,-21.367635158073384,True,19.05911324504351,0.0,93.36763515807338
30.0,2.4,72.0,W1,4.0,0.5,-4.789164569836856,True,9.023070302690082,0.0,76.78916456983686
30.0,2.4,72.0,W0,0.0,0.6,-22.828676824740654,True,19.699936700932426,0.0,94.82867682474065
30.0,2.4,72.0,W1,0.0,0.6,-22.828676824740654,True,19.699936700932426,0.0,94.82867682474065
30.0,2.4,72.0,W0,1.0,0.6,-22.828676824740654,True,19.699936700932426,0.0,94.82867682474065
30.0,2.4,72.0,W1,1.0,0.6,-18.45758858944224,True,17.713808343228845,0.0,90.45758858944224
30.0,2.4,72.0,W0,2.0,0.6,-22.828676824740654,True,19.699936700932426,0.0,94.82867682474065
30.0,2.4,72.0,W1,2.0,0.6,-14.204147412981769,True,15.539321285718739,0.0,86.20414741298177
30.0,2.4,72.0,W0,3.0,0.6,-22.828676824740654,True,19.699936700932426,0.0,94.82867682474065
30.0,2.4,72.0,W1,3.0,0.6,-10.068353295331022,True,13.082889819176582,0.0,82.06835329533102
30.0,2.4,72.0,W0,4.0,0.6,-22.828676824740654,True,19.699936700932426,0.0,94.82867682474065
30.0,2.4,72.0,W1,4.0,0.6,-6.0502062365038825,True,10.1416717566994,0.0,78.05020623650388
30.0,2.4,72.0,W0,0.0,0.7,-24.28263515807471,True,20.31759822635128,0.0,96.28263515807471
30.0,2.4,72.0,W1,0.0,0.7,-24.28263515807471,True,20.31759822635128,0.0,96.28263515807471
30.0,2.4,72.0,W0,1.0,0.7,-24.28263515807471,True,20.31759822635128,0.0,96.28263515807471
30.0,2.4,72.0,W1,1.0,0.7,-19.8615469227761,True,18.375154358190542,0.0,91.8615469227761
30.0,2.4,72.0,W0,2.0,0.7,-24.28263515807471,True,20.31759822635128,0.0,96.28263515807471
30.0,2.4,72.0,W1,2.0,0.7,-15.558105746315704,True,16.263080817836276,0.0,87.5581057463157
30.0,2.4,72.0,W0,3.0,0.7,-24.28263515807471,True,20.31759822635128,0.0,96.28263515807471
30.0,2.4,72.0,W1,3.0,0.7,-11.372311628664875,True,13.904290621509409,0.0,83.37231162866487
30.0,2.4,72.0,W0,4.0,0.7,-24.28263515807471,True,20.31759822635128,0.0,96.28263515807471
30.0,2.4,72.0,W1,4.0,0.7,-7.304164569837596,True,11.143195129194929,0.0,79.3041645698376
30.0,2.5,75.0,W0,0.0,0.0,-10.941176470570483,True,13.638181696978057,0.0,85.94117647057048
30.0,2.5,75.0,W1,0.0,0.0,-10.941176470570483,True,13.638181696978057,0.0,85.94117647057048
30.0,2.5,75.0,W0,1.0,0.0,-10.941176470570483,True,13.638181696978057,0.0,85.94117647057048
30.0,2.5,75.0,W1,1.0,0.0,-6.870588235272564,True,10.80740486887141,0.0,81.87058823527256
30.0,2.5,75.0,W0,2.0,0.0,-10.941176470570483,True,13.638181696978057,0.0,85.94117647057048
30.0,2.5,75.0,W1,2.0,0.0,-2.91764705881144,True,7.042726744652458,0.0,77.91764705881144
30.0,2.5,75.0,W0,3.0,0.0,-10.941176470570483,True,13.638181696978057,0.0,85.94117647057048
30.0,2.5,75.0,W1,3.0,0.0,0.9176470588387673,False,,0.46466869301257113,74.08235294116123
30.0,2.5,75.0,W0,4.0,0.0,-10.941176470570483,True,13.638181696978057,0.0,85.94117647057048
30.0,2.5,75.0,W1,4.0,0.0,4.63529411766541,False,,1.0443455691943282,70.36470588233459
30.0,2.5,75.0,W0,0.0,0.1,-12.45263515807109,True,14.549735313307393,0.0,87.45263515807109
30.0,2.5,75.0,W1,0.0,0.1,-12.45263515807109,True,14.549735313307393,0.0,87.45263515807109
30.0,2.5,75.0,W0,1.0,0.1,-12.45263515807109,True,14.549735313307393,0.0,87.45263515807109
30.0,2.5,75.0,W1,1.0,0.1,-8.331546922773086,True,11.901104893547553,0.0,83.33154692277309
30.0,2.5,75.0,W0,2.0,0.1,-12.45263515807109,True,14.549735313307393,0.0,87.45263515807109
30.0,2.5,75.0,W1,2.0,0.1,-4.328105746312076,True,8.577750153004198,0.0,79.32810574631208
30.0,2.5,75.0,W0,3.0,0.1,-12.45263515807109,True,14.549735313307393,0.0,87.45263515807109
30.0,2.5,75.0,W1,3.0,0.1,-0.44231162866162776,True,2.742133783619394,0.0,75.44231162866163
30.0,2.5,75.0,W0,4.0,0.1,-12.45263515807109,True,14.549735313307393,0.0,87.45263515807109
30.0,2.5,75.0,W1,4.0,0.1,3.325835430165114,False,,0.8846183357189001,71.67416456983489
30.0,2.5,75.0,W0,0.0,0.2,-13.942010158071724,True,15.395264618944363,0.0,88.94201015807172
30.0,2.5,75.0,W1,0.0,0.2,-13.942010158071724,True,15.395264618944363,0.0,88.94201015807172
30.0,2.5,75.0,W0,1.0,0.2,-13.942010158071724,True,15.395264618944363,0.0,88.94201015807172
30.0,2.5,75.0,W1,1.0,0.2,-9.77092192277361,True,12.888198969880817,0.0,84.77092192277361
30.0,2.5,75.0,W0,2.0,0.2,-13.942010158071724,True,15.395264618944363,0.0,88.94201015807172
30.0,2.5,75.0,W1,2.0,0.2,-5.717480746312688,True,9.858862646744901,0.0,80.71748074631269
30.0,2.5,75.0,W0,3.0,0.2,-13.942010158071724,True,15.395264618944363,0.0,88.94201015807172
30.0,2.5,75.0,W1,3.0,0.2,-1.7816866286622286,True,5.503514575913838,0.0,76.78168662866223
30.0,2.5,75.0,W0,4.0,0.2,-13.942010158071724,True,15.395264618944363,0.0,88.94201015807172
30.0,2.5,75.0,W1,4.0,0.2,2.0364604301646523,False,,0.6922190195021388,72.96353956983535
30.0,2.5,75.0,W0,0.0,0.3,-15.424301824738919,True,16.192996357088102,0.0,90.42430182473892
30.0,2.5,75.0,W1,0.0,0.3,-15.424301824738919,True,16.192996357088102,0.0,90.42430182473892
30.0,2.5,75.0,W0,1.0,0.3,-15.424301824738919,True,16.192996357088102,0.0,90.42430182473892
30.0,2.5,75.0,W1,1.0,0.3,-11.203213589440722,True,13.800530099260065,0.0,86.20321358944072
30.0,2.5,75.0,W0,2.0,0.3,-15.424301824738919,True,16.192996357088102,0.0,90.42430182473892
30.0,2.5,75.0,W1,2.0,0.3,-7.099772412979931,True,10.986179091054927,0.0,82.09977241297993
30.0,2.5,75.0,W0,3.0,0.3,-15.424301824738919,True,16.192996357088102,0.0,90.42430182473892
30.0,2.5,75.0,W1,3.0,0.3,-3.1139782953294315,True,7.27582510926772,0.0,78.11397829532943
30.0,2.5,75.0,W0,4.0,0.3,-15.424301824738919,True,16.192996357088102,0.0,90.42430182473892
30.0,2.5,75.0,W1,4.0,0.3,0.7541687634975744,False,,0.42124990110967947,74.24583123650243
30.0,2.5,75.0,W0,0.0,0.4,-16.899510158072843,True,16.949680607237273,0.0,91.89951015807284
30.0,2.5,75.0,W1,0.0,0.4,-16.899510158072843,True,16.949680607237273,0.0,91.89951015807284
30.0,2.5,75.0,W0,1.0,0.4,-16.899510158072843,True,16.949680607237273,0.0,91.89951015807284
30.0,2.5,75.0,W1,1.0,0.4,-12.628421922774677,True,14.652070593853457,0.0,87.62842192277468
30.0,2.5,75.0,W0,2.0,0.4,-16.899510158072843,True,16.949680607237273,0.0,91.89951015807284
30.0,2.5,75.0,W1,2.0,0.4,-8.47498074631396,True,12.003110958723036,0.0,83.47498074631396
30.0,2.5,75.0,W0,3.0,0.4,-16.899510158072843,True,16.949680607237273,0.0,91.89951015807284
30.0,2.5,75.0,W1,3.0,0.4,-4.439186628663265,True,8.687126837299784,0.0,79.43918662866326
30.0,2.5,75.0,W0,4.0,0.4,-16.899510158072843,True,16.949680607237273,0.0,91.89951015807284
30.0,2.5,75.0,W1,4.0,0.4,-0.5210395698363044,True,2.976184249544715,0.0,75.5210395698363
30.0,2.5,75.0,W0,0.0,0.5,-18.367635158073384,True,17.67059132251588,0.0,93.36763515807338
30.0,2.5,75.0,W1,0.0,0.5,-18.367635158073384,True,17.67059132251588,0.0,93.36763515807338
30.0,2.5,75.0,W0,1.0,0.5,-18.367635158073384,True,17.67059132251588,0.0,93.36763515807338
30.0,2.5,75.0,W1,1.0,0.5,-14.04654692277522,True,15.452873444355902,0.0,89.04654692277522
30.0,2.5,75.0,W0,2.0,0.5,-18.367635158073384,True,17.67059132251588,0.0,93.36763515807338
30.0,2.5,75.0,W1,2.0,0.5,-9.843105746314677,True,12.935717903828715,0.0,84.84310574631468
30.0,2.5,75.0,W0,3.0,0.5,-18.367635158073384,True,17.67059132251588,0.0,93.36763515807338
30.0,2.5,75.0,W1,3.0,0.5,-5.7573116286637855,True,9.893143973851332,0.0,80.75731162866379
30.0,2.5,75.0,W0,4.0,0.5,-18.367635158073384,True,17.67059132251588,0.0,93.36763515807338
30.0,2.5,75.0,W1,4.0,0.5,-1.7891645698368563,True,5.515051920631827,0.0,76.78916456983686
30.0,2.5,75.0,W0,0.0,0.6,-19.828676824740654,True,18.35994297433209,0.0,94.82867682474065
30.0,2.5,75.0,W1,0.0,0.6,-19.828676824740654,True,18.35994297433209,0.0,94.82867682474065
30.0,2.5,75.0,W0,1.0,0.6,-19.828676824740654,True,18.35994297433209,0.0,94.82867682474065
30.0,2.5,75.0,W1,1.0,0.6,-15.457588589442238,True,16.210459772030678,0.0,90.45758858944224
30.0,2.5,75.0,W0,2.0,0.6,-19.828676824740654,True,18.35994297433209,0.0,94.82867682474065
30.0,2.5,75.0,W1,2.0,0.6,-11.204147412981769,True,13.80110524634824,0.0,86.20414741298177
30.0,2.5,75.0,W0,3.0,0.6,-19.828676824740654,True,18.35994297433209,0.0,94.82867682474065
30.0,2.5,75.0,W1,3.0,0.6,-7.068353295331022,True,10.96184318537265,0.0,82.06835329533102
30.0,2.5,75.0,W0,4.0,0.6,-19.828676824740654,True,18.35994297433209,0.0,94.82867682474065
30.0,2.5,75.0,W1,4.0,0.6,-3.0502062365038825,True,7.2009378570166325,0.0,78.05020623650388
30.0,2.5,75.0,W0,0.0,0.7,-21.28263515807471,True,19.02116709582812,0.0,96.28263515807471
30.0,2.5,75.0,W1,0.0,0.7,-21.28263515807471,True,19.02116709582812,0.0,96.28263515807471
30.0,2.5,75.0,W0,1.0,0.7,-21.28263515807471,True,19.02116709582812,0.0,96.28263515807471
30.0,2.5,75.0,W1,1.0,0.7,-16.8615469227761,True,16.930631934080598,0.0,91.8615469227761
30.0,2.5,75.0,W0,2.0,0.7,-21.28263515807471,True,19.02116709582812,0.0,96.28263515807471
30.0,2.5,75.0,W1,2.0,0.7,-12.558105746315704,True,14.611221635697088,0.0,87.5581057463157
30.0,2.5,75.0,W0,3.0,0.7,-21.28263515807471,True,19.02116709582812,0.0,96.28263515807471
30.0,2.5,75.0,W1,3.0,0.7,-8.372311628664875,True,11.930184310704606,0.0,83.37231162866487
30.0,2.5,75.0,W0,4.0,0.7,-21.28263515807471,True,19.02116709582812,0.0,96.28263515807471
30.0,2.5,75.0,W1,4.0,0.7,-4.304164569837596,True,8.553993084361105,0.0,79.3041645698376
30.0,2.6,78.0,W0,0.0,0.0,-7.941176470570483,True,11.618950038612565,0.0,85.94117647057048
30.0,2.6,78.0,W1,0.0,0.0,-7.941176470570483,True,11.618950038612565,0.0,85.94117647057048
30.0,2.6,78.0,W0,1.0,0.0,-7.941176470570483,True,11.618950038612565,0.0,85.94117647057048
30.0,2.6,78.0,W1,1.0,0.0,-3.870588235272564,True,8.111719916250093,0.0,81.87058823527256
30.0,2.6,78.0,W0,2.0,0.0,-7.941176470570483,True,11.618950038612565,0.0,85.94117647057048
30.0,2.6,78.0,W1,2.0,0.0,0.08235294118856018,False,,0.13920190275820848,77.91764705881144
30.0,2.6,78.0,W0,3.0,0.0,-7.941176470570483,True,11.618950038612565,0.0,85.94117647057048
30.0,2.6,78.0,W1,3.0,0.0,3.9176470588387673,False,,0.96010387065311,74.08235294116123
30.0,2.6,78.0,W0,4.0,0.0,-7.941176470570483,True,11.618950038612565,0.0,85.94117647057048
30.0,2.6,78.0,W1,4.0,0.0,7.63529411766541,False,,1.3403507063274422,70.36470588233459
30.0,2.6,78.0,W0,0.0,0.1,-9.45263515807109,True,12.676545179475854,0.0,87.45263515807109
30.0,2.6,78.0,W1,0.0,0.1,-9.45263515807109,True,12.676545179475854,0.0,87.45263515807109
30.0,2.6,78.0,W0,1.0,0.1,-9.45263515807109,True,12.676545179475854,0.0,87.45263515807109
30.0,2.6,78.0,W1,1.0,0.1,-5.331546922773086,True,9.520309747440303,0.0,83.33154692277309
30.0,2.6,78.0,W0,2.0,0.1,-9.45263515807109,True,12.676545179475854,0.0,87.45263515807109
30.0,2.6,78.0,W1,2.0,0.1,-1.328105746312076,True,4.751610010021749,0.0,79.32810574631208
30.0,2.6,78.0,W0,3.0,0.1,-9.45263515807109,True,12.676545179475854,0.0,87.45263515807109
30.0,2.6,78.0,W1,3.0,0.1,2.5576883713383722,False,,0.7757635409183485,75.44231162866163
30.0,2.6,78.0,W0,4.0,0.1,-9.45263515807109,True,12.676545179475854,0.0,87.45263515807109
30.0,2.6,78.0,W1,4.0,0.1,6.325835430165114,False,,1.2200130992276843,71.67416456983489
30.0,2.6,78.0,W0,0.0,0.2,-10.942010158071724,True,13.638701283014806,0.0,88.94201015807172
30.0,2.6,78.0,W1,0.0,0.2,-10.942010158071724,True,13.638701283014806,0.0,88.94201015807172
30.0,2.6,78.0,W0,1.0,0.2,-10.942010158071724,True,13.638701283014806,0.0,88.94201015807172
30.0,2.6,78.0,W1,1.0,0.2,-6.77092192277361,True,10.728731177880439,0.0,84.77092192277361
30.0,2.6,78.0,W0,2.0,0.2,-10.942010158071724,True,13.638701283014806,0.0,88.94201015807172
30.0,2.6,78.0,W1,2.0,0.2,-2.717480746312688,True,6.796850203392969,0.0,80.71748074631269
30.0,2.6,78.0,W0,3.0,0.2,-10.942010158071724,True,13.638701283014806,0.0,88.94201015807172
30.0,2.6,78.0,W1,3.0,0.2,1.2183133713377714,False,,0.5354084061822845,76.78168662866223
30.0,2.6,78.0,W0,4.0,0.2,-10.942010158071724,True,13.638701283014806,0.0,88.94201015807172
30.0,2.6,78.0,W1,4.0,0.2,5.036460430164652,False,,1.0885998297450392,72.96353956983535
30.0,2.6,78.0,W0,0.0,0.3,-12.424301824738919,True,14.533173466956805,0.0,90.42430182473892
30.0,2.6,78.0,W1,0.0,0.3,-12.424301824738919,True,14.533173466956805,0.0,90.42430182473892
30.0,2.6,78.0,W0,1.0,0.3,-12.424301824738919,True,14.533173466956805,0.0,90.42430182473892
30.0,2.6,78.0,W1,1.0,0.3,-8.203213589440722,True,11.809091032783625,0.0,86.20321358944072
30.0,2.6,78.0,W0,2.0,0.3,-12.424301824738919,True,14.533173466956805,0.0,90.42430182473892
30.0,2.6,78.0,W1,2.0,0.3,-4.099772412979931,True,8.348420869884022,0.0,82.09977241297993
30.0,2.6,78.0,W0,3.0,0.3,-12.424301824738919,True,14.533173466956805,0.0,90.42430182473892
30.0,2.6,78.0,W1,3.0,0.3,-0.11397829532943149,True,1.3919881539045058,0.0,78.11397829532943
30.0,2.6,78.0,W0,4.0,0.3,-12.424301824738919,True,14.533173466956805,0.0,90.42430182473892
30.0,2.6,78.0,W1,4.0,0.3,3.7541687634975744,False,,0.9398585228297308,74.24583123650243
30.0,2.6,78.0,W0,0.0,0.4,-13.899510158072843,True,15.371781701785231,0.0,91.89951015807284
30.0,2.6,78.0,W1,0.0,0.4,-13.899510158072843,True,15.371781701785231,0.0,91.89951015807284
30.0,2.6,78.0,W0,1.0,0.4,-13.899510158072843,True,15.371781701785231,0.0,91.89951015807284
30.0,2.6,78.0,W1,1.0,0.4,-9.628421922774677,True,12.793872466429162,0.0,87.62842192277468
30.0,2.6,78.0,W0,2.0,0.4,-13.899510158072843,True,15.371781701785231,0.0,91.89951015807284
30.0,2.6,78.0,W1,2.0,0.4,-5.47498074631396,True,9.64752158263471,0.0,83.47498074631396
30.0,2.6,78.0,W0,3.0,0.4,-13.899510158072843,True,15.371781701785231,0.0,91.89951015807284
30.0,2.6,78.0,W1,3.0,0.4,-1.4391866286632649,True,4.946329213397518,0.0,79.43918662866326
30.0,2.6,78.0,W0,4.0,0.4,-13.899510158072843,True,15.371781701785231,0.0,91.89951015807284
30.0,2.6,78.0,W1,4.0,0.4,2.4789604301636956,False,,0.7637309559610058,75.5210395698363
30.0,2.6,78.0,W0,0.0,0.5,-15.367635158073384,True,16.163223616820826,0.0,93.36763515807338
30.0,2.6,78.0,W1,0.0,0.5,-15.367635158073384,True,16.163223616820826,0.0,93.36763515807338
30.0,2.6,78.0,W0,1.0,0.5,-15.367635158073384,True,16.163223616820826,0.0,93.36763515807338
30.0,2.6,78.0,W1,1.0,0.5,-11.04654692277522,True,13.703696497196283,0.0,89.04654692277522
30.0,2.6,78.0,W0,2.0,0.5,-15.367635158073384,True,16.163223616820826,0.0,93.36763515807338
30.0,2.6,78.0,W1,2.0,0.5,-6.843105746314677,True,10.785768293794435,0.0,84.84310574631468
30.0,2.6,78.0,W0,3.0,0.5,-15.367635158073384,True,16.163223616820826,0.0,93.36763515807338
30.0,2.6,78.0,W1,3.0,0.5,-2.7573116286637855,True,6.846480678957034,0.0,80.75731162866379
30.0,2.6,78.0,W0,4.0,0.5,-15.367635158073384,True,16.163223616820826,0.0,93.36763515807338
30.0,2.6,78.0,W1,4.0,0.5,1.2108354301631437,False,,0.5337627254208883,76.78916456983686
30.0,2.6,78.0,W0,0.0,0.6,-16.828676824740654,True,16.914121497160505,0.0,94.82867682474065
30.0,2.6,78.0,W1,0.0,0.6,-16.828676824740654,True,16.914121497160505,0.0,94.82867682474065
30.0,2.6,78.0,W0,1.0,0.6,-16.828676824740654,True,16.914121497160505,0.0,94.82867682474065
30.0,2.6,78.0,W1,1.0,0.6,-12.457588589442238,True,14.552628835389632,0.0,90.45758858944224
30.0,2.6,78.0,W0,2.0,0.6,-16.828676824740654,True,16.914121497160505,0.0,94.82867682474065
30.0,2.6,78.0,W1,2.0,0.6,-8.204147412981769,True,11.809763165312381,0.0,86.20414741298177
30.0,2.6,78.0,W0,3.0,0.6,-16.828676824740654,True,16.914121497160505,0.0,94.82867682474065
30.0,2.6,78.0,W1,3.0,0.6,-4.068353295331022,True,8.316369762142834,0.0,82.06835329533102
30.0,2.6,78.0,W0,4.0,0.6,-16.828676824740654,True,16.914121497160505,0.0,94.82867682474065
30.0,2.6,78.0,W1,4.0,0.6,-0.05020623650388245,True,0.9238538956851198,0.0,78.05020623650388
30.0,2.6,78.0,W0,0.0,0.7,-18.28263515807471,True,17.629656766012076,0.0,96.28263515807471
30.0,2.6,78.0,W1,0.0,0.7,-18.28263515807471,True,17.629656766012076,0.0,96.28263515807471
30.0,2.6,78.0,W0,1.0,0.7,-18.28263515807471,True,17.629656766012076,0.0,96.28263515807471
30.0,2.6,78.0,W1,1.0,0.7,-13.8615469227761,True,15.350775149395378,0.0,91.8615469227761
30.0,2.6,78.0,W0,2.0,0.7,-18.28263515807471,True,17.629656766012076,0.0,96.28263515807471
30.0,2.6,78.0,W1,2.0,0.7,-9.558105746315704,True,12.74707016092135,0.0,87.5581057463157
30.0,2.6,78.0,W0,3.0,0.7,-18.28263515807471,True,17.629656766012076,0.0,96.28263515807471
30.0,2.6,78.0,W1,3.0,0.7,-5.372311628664875,True,9.55663631657955,0.0,83.37231162866487
30.0,2.6,78.0,W0,4.0,0.7,-18.28263515807471,True,17.629656766012076,0.0,96.28263515807471
30.0,2.6,78.0,W1,4.0,0.7,-1.3041645698375959,True,4.708587653136792,0.0,79.3041645698376
30.0,2.8,84.0,W0,0.0,0.0,-1.9411764705704826,True,5.744562646515162,0.0,85.94117647057048
30.0,2.8,84.0,W1,0.0,0.0,-1.9411764705704826,True,5.744562646515162,0.0,85.94117647057048
30.0,2.8,84.0,W0,1.0,0.0,-1.9411764705704826,True,5.744562646515162,0.0,85.94117647057048
30.0,2.8,84.0,W1,1.0,0.0,2.129411764727436,False,,0.7078404255350942,81.87058823527256
30.0,2.8,84.0,W0,2.0,0.0,-1.9411764705704826,True,5.744562646515162,0.0,85.94117647057048
30.0,2.8,84.0,W1,2.0,0.0,6.08235294118856,False,,1.1963034326751343,77.91764705881144
30.0,2.8,84.0,W0,3.0,0.0,-1.9411764705704826,True,5.744562646515162,0.0,85.94117647057048
30.0,2.8,84.0,W1,3.0,0.0,9.917647058838767,False,,1.5276007432518348,74.08235294116123
30.0,2.8,84.0,W0,4.0,0.0,-1.9411764705704826,True,5.744562646515162,0.0,85.94117647057048
30.0,2.8,84.0,W1,4.0,0.0,13.63529411766541,False,,1.7911740901335218,70.36470588233459
30.0,2.8,84.0,W0,0.0,0.1,-3.4526351580710894,True,7.661253010262801,0.0,87.45263515807109
30.0,2.8,84.0,W1,0.0,0.1,-3.4526351580710894,True,7.661253010262801,0.0,87.45263515807109
30.0,2.8,84.0,W0,1.0,0.1,-3.4526351580710894,True,7.661253010262801,0.0,87.45263515807109
30.0,2.8,84.0,W1,1.0,0.1,0.6684530772269142,False,,0.39658943814136643,83.33154692277309
30.0,2.8,84.0,W0,2.0,0.1,-3.4526351580710894,True,7.661253010262801,0.0,87.45263515807109
30.0,2.8,84.0,W1,2.0,0.1,4.671894253687924,False,,1.0484604240886182,79.32810574631208
30.0,2.8,84.0,W0,3.0,0.1,-3.4526351580710894,True,7.661253010262801,0.0,87.45263515807109
30.0,2.8,84.0,W1,3.0,0.1,8.557688371338372,False,,1.4190044875125005,75.44231162866163
30.0,2.8,84.0,W0,4.0,0.1,-3.4526351580710894,True,7.661253010262801,0.0,87.45263515807109
30.0,2.8,84.0,W1,4.0,0.1,12.325835430165114,False,,1.7029963825056516,71.67416456983489
30.0,2.8,84.0,W0,0.0,0.2,-4.942010158071724,True,9.165924540780443,0.0,88.94201015807172
30.0,2.8,84.0,W1,0.0,0.2,-4.942010158071724,True,9.165924540780443,0.0,88.94201015807172
30.0,2.8,84.0,W0,1.0,0.2,-4.942010158071724,True,9.165924540780443,0.0,88.94201015807172
30.0,2.8,84.0,W1,1.0,0.2,-0.7709219227736099,True,3.620175781253907,0.0,84.77092192277361
30.0,2.8,84.0,W0,2.0,0.2,-4.942010158071724,True,9.165924540780443,0.0,88.94201015807172
30.0,2.8,84.0,W1,2.0,0.2,3.282519253687312,False,,0.8788387339748733,80.71748074631269
30.0,2.8,84.0,W0,3.0,0.2,-4.942010158071724,True,9.165924540780443,0.0,88.94201015807172
30.0,2.8,84.0,W1,3.0,0.2,7.218313371337771,False,,1.3032370262531214,76.78168662866223
30.0,2.8,84.0,W0,4.0,0.2,-4.942010158071724,True,9.165924540780443,0.0,88.94201015807172
30.0,2.8,84.0,W1,4.0,0.2,11.036460430164652,False,,1.611463384138889,72.96353956983535
30.0,2.8,84.0,W0,0.0,0.3,-6.424301824738919,True,10.450508648895129,0.0,90.42430182473892
30.0,2.8,84.0,W1,0.0,0.3,-6.424301824738919,True,10.450508648895129,0.0,90.42430182473892
30.0,2.8,84.0,W0,1.0,0.3,-6.424301824738919,True,10.450508648895129,0.0,90.42430182473892
30.0,2.8,84.0,W1,1.0,0.3,-2.203213589440722,True,6.120018874197616,0.0,86.20321358944072
30.0,2.8,84.0,W0,2.0,0.3,-6.424301824738919,True,10.450508648895129,0.0,90.42430182473892
30.0,2.8,84.0,W1,2.0,0.3,1.900227587020069,False,,0.6686646211835313,82.09977241297993
30.0,2.8,84.0,W0,3.0,0.3,-6.424301824738919,True,10.450508648895129,0.0,90.42430182473892
30.0,2.8,84.0,W1,3.0,0.3,5.8860217046705685,False,,1.1768374149329623,78.11397829532943
30.0,2.8,84.0,W0,4.0,0.3,-6.424301824738919,True,10.450508648895129,0.0,90.42430182473892
30.0,2.8,84.0,W1,4.0,0.3,9.754168763497574,False,,1.5149583050286688,74.24583123650243
30.0,2.8,84.0,W0,0.0,0.4,-7.899510158072843,True,11.588428395917889,0.0,91.89951015807284
30.0,2.8,84.0,W1,0.0,0.4,-7.899510158072843,True,11.588428395917889,0.0,91.89951015807284
30.0,2.8,84.0,W0,1.0,0.4,-7.899510158072843,True,11.588428395917889,0.0,91.89951015807284
30.0,2.8,84.0,W1,1.0,0.4,-3.6284219227746775,True,7.853863551604598,0.0,87.62842192277468
30.0,2.8,84.0,W0,2.0,0.4,-7.899510158072843,True,11.588428395917889,0.0,91.89951015807284
30.0,2.8,84.0,W1,2.0,0.4,0.5250192536860396,False,,0.35147398578279027,83.47498074631396
30.0,2.8,84.0,W0,3.0,0.4,-7.899510158072843,True,11.588428395917889,0.0,91.89951015807284
30.0,2.8,84.0,W1,3.0,0.4,4.560813371336735,False,,1.0359211168849563,79.43918662866326
30.0,2.8,84.0,W0,4.0,0.4,-7.899510158072843,True,11.588428395917889,0.0,91.89951015807284
30.0,2.8,84.0,W1,4.0,0.4,8.478960430163696,False,,1.41246222328761,75.5210395698363
30.0,2.8,84.0,W0,0.0,0.5,-9.367635158073384,True,12.619421448201622,0.0,93.36763515807338
30.0,2.8,84.0,W1,0.0,0.5,-9.367635158073384,True,12.619421448201622,0.0,93.36763515807338
30.0,2.8,84.0,W0,1.0,0.5,-9.367635158073384,True,12.619421448201622,0.0,93.36763515807338
