trial_id,participant_id,density,nback,cell,record_start_epoch,record_end_epoch,tor_state,n_raw_tor_values,TOR_ANCHORED,OWNER_WINDOW_ELIGIBLE,LANE_CHANGE_ANCHORED,MANUAL_WINDOW_ELIGIBLE,lane_change_state,lane_change_vs_handback,handback_state,t_button_s,tor_to_lane_change_s,min_ttc_s,vehicle_max_decel_mps2,vehicle_max_accel_mps2,tor_to_handback_s,manual_start_to_handback_s,lane_change_to_handback_s,exposure,gap_from_previous_trial_min
density_20_nback_2_id_31,31,20,2,d20_n2,1698074270.0,1698074370.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7498931885000033,11.899894714400006,0.872286021709,9.20575332642,5.95265054703,21.050029754700006,19.300136566200003,9.1501350403,1,
density_0_nback_0_id_31,31,0,0,d0_n0,1698074640.0,1698074719.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.9000949859000009,5.950216293299999,2.48671197891,4.25042963028,0.210849091411,19.450487136799996,18.550392150899995,13.500270843499997,2,4.493333331743876
density_20_nback_1_id_31,31,20,1,d20_n1,1698074891.0,1698074964.3,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.1999778747,6.749973297099999,2.33780908585,8.32172966003,2.33100605011,19.100204467700003,17.900226593000003,12.350231170600004,3,2.865833334128062
density_0_nback_1_id_31,31,0,1,d0_n1,1698075129.0,1698075218.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.4001388550000016,8.050151824899999,2.32917809486,1.84223914146,1.04692840576,24.7500534057,22.3499145507,16.699901580800002,4,2.7450000007947284
density_20_nback_0_id_31,31,20,0,d20_n0,1698075395.0,1698075494.45,MISSING_TOR_COLUMN,0,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,21.6998252869,,5,2.9483333349227907
density_0_nback_2_id_31,31,0,2,d0_n2,1698075678.0,1698075757.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.200157165500002,6.2501182556,1.20152294636,1.06396591663,-0.149418339133,17.550029754599997,16.349872589099995,11.299911498999997,6,3.059166665871938
density_10_nback_2_id_31,31,10,2,d10_n2,1698075903.0,1698075980.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4504699706999986,7.199861526500001,1.97336399555,2.56133675575,0.740078270435,20.450033187899997,18.9995632172,13.250171661399996,7,2.4258333325386046
density_10_nback_0_id_31,31,10,0,d10_n0,1698076133.0,1698076204.25,MISSING_TOR_COLUMN,0,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,20.4498157502,,8,2.5416666666666665
density_10_nback_1_id_31,31,10,1,d10_n1,1698076344.0,1698076422.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6500167847,7.650754928599998,1.35915994644,4.14970541,0.212814033031,22.5007419586,20.8507251739,14.849987030000001,9,2.3291666666666666
density_20_nback_0_id_32,32,20,0,d20_n0,1698135714.0,1698135807.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9999160766999964,6.8001937866999995,1.06681203842,2.7286875248,1.69461655617,14.349922180199997,12.3500061035,7.549728393499997,1,
density_10_nback_2_id_32,32,10,2,d10_n2,1698135949.0,1698136022.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5004119873000015,4.649600982700001,4.01494693756,6.69221067429,-0.311442613602,16.8504219055,15.350009918199998,12.200820922799998,2,2.3641666650772093
density_20_nback_1_id_32,32,20,1,d20_n1,1698136132.0,1698136200.25,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7006263733000004,5.200376510599998,3.78163099289,10.3839187622,2.35797762871,14.0007228851,12.3000965118,8.800346374500002,3,1.8174999992052714
density_10_nback_1_id_32,32,10,1,d10_n1,1698136306.0,1698136375.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.549833297800003,7.0501308441000035,1.73715305328,6.9936299324,1.7430562973,13.199979782100002,11.650146484299999,6.149848937999998,4,1.7625
density_20_nback_2_id_32,32,20,2,d20_n2,1698136481.0,1698136575.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4998703003000031,8.549823760999999,1.08340799809,8.29080581665,6.61158657074,15.000377654999994,13.500507354699991,6.450553893999995,5,1.7608333349227905
density_10_nback_0_id_32,32,10,0,d10_n0,1698136684.0,1698136746.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.1008796691999976,3.9505729674999976,3.32523393631,2.52269291878,2.15487837791,11.400522232099998,10.2996425629,7.449949264600001,6,1.8125
density_0_nback_0_id_32,32,0,0,d0_n0,1698136842.0,1698136910.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0002613067000006,3.6503391265999987,3.45138692856,1.5808609724,1.13358068466,8.650232315,7.6499710083,4.9998931884000015,7,1.5891666650772094
density_0_nback_2_id_32,32,0,2,d0_n2,1698136993.0,1698137066.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4001960754999985,4.299842834500005,2.89090490341,1.07067155838,0.784313738346,11.099761962900004,9.699565887400006,6.799919128399999,8,1.3808333317438761
density_0_nback_1_id_32,32,0,1,d0_n1,1698137180.0,1698137257.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5500755309999974,5.050071716300003,3.42431998253,1.33928406239,1.63311064243,13.150051116900002,11.599975585900005,8.099979400599999,9,1.8991666674613952
density_10_nback_1_id_33,33,10,1,d10_n1,1698145989.0,1698146064.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7506160735999998,6.2506198882999975,2.14700102806,5.80108976364,0.822221934795,19.650636672999998,17.900020599399998,13.4000167847,1,
density_10_nback_0_id_33,33,10,0,d10_n0,1698146309.0,1698146400.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0494899750000002,5.5000114441,2.08978509903,1.09897947311,0.10794326663,39.8499031067,38.8004131317,34.3498916626,2,4.069166668256124
density_10_nback_2_id_33,33,10,2,d10_n2,1698146613.0,1698146688.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7000007629000002,6.799821853600001,1.89383602142,4.33699369431,0.169322818518,18.349908828700002,16.649908065800002,11.550086975100001,3,3.549166667461395
density_0_nback_2_id_33,33,0,2,d0_n2,1698146862.0,1698146940.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2999248504000036,4.7498035431000005,2.63168311119,0.660487771034,0.0499718077481,16.7999134063,15.499988555899996,12.0501098632,4,2.893333331743876
density_20_nback_0_id_33,33,20,0,d20_n0,1698147129.0,1698147227.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0497741698999974,6.199844360299998,1.51004898548,3.00180673599,0.98973596096,19.5001220703,18.450347900400004,13.300277710000003,5,3.138333332538605
density_0_nback_1_id_33,33,0,1,d0_n1,1698147349.0,1698147429.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.2000350952000005,8.250041961599997,1.6358319521,1.32292592525,1.41967630386,16.149658203099996,14.949623107899995,7.899616241499999,6,2.029166666666667
density_20_nback_1_id_33,33,20,1,d20_n1,1698147567.0,1698147638.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0499610901000018,6.150085449199999,2.42242693901,7.63778066635,2.27972269058,17.200094223,16.1501331329,11.050008773800002,7,2.2924999992052713
density_0_nback_0_id_33,33,0,0,d0_n0,1698147790.0,1698147866.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5496253967000015,6.199434280400002,1.32482397556,2.16991639137,0.260293215513,17.099744796699998,15.550119399999996,10.900310516299996,8,2.5258333325386046
density_20_nback_2_id_33,33,20,2,d20_n2,1698147988.0,1698148083.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8000602721999996,6.000144958499995,0.908510029316,3.15421414375,3.06923031807,16.250122070299994,14.450061798099995,10.2499771118,9,2.021666665871938
density_20_nback_2_id_34,34,20,2,d20_n2,1698150606.0,1698150699.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7001342773000019,4.8508415222,2.21646595001,1.82145273685,3.09251642227,14.050067901600002,12.3499336243,9.199226379400002,1,
density_20_nback_1_id_34,34,20,1,d20_n1,1698151061.0,1698151131.4,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.3999481200999995,5.3502464293999985,4.4207611084,10.2428092957,2.28581619263,16.250093460000002,13.850145339900003,10.899847030600004,2,6.028333334128062
density_0_nback_0_id_34,34,0,0,d0_n0,1698151397.0,1698151469.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.6002483368,5.100637435900005,2.99731707573,2.19663047791,0.249694481492,12.6503582,10.0501098632,7.549720764099995,3,4.426666665077209
density_20_nback_0_id_34,34,20,0,d20_n0,1698151794.0,1698151889.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.8503189086999967,5.900035858199999,4.15839004517,7.38585567474,1.34572958946,17.1506004334,16.300281524700004,11.250564575200002,4,5.4125
density_0_nback_1_id_34,34,0,1,d0_n1,1698152115.0,1698152198.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.549976348899996,5.2500114440999965,4.26101016998,0.542209327221,-0.311342954636,19.450305938699998,17.900329589800002,14.200294494600001,5,3.7508333325386047
density_10_nback_2_id_34,34,10,2,d10_n2,1698152410.0,1698152487.85,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6004943847000028,7.1500911712,3.41905593872,7.76896810532,3.39255261421,20.7502803802,19.149785995499997,13.600189209,6,3.5208333333333335
density_0_nback_2_id_34,34,0,2,d0_n2,1698152687.0,1698152763.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.650465011600005,4.500467300499999,2.93944001198,0.874858438969,-0.156616255641,14.700334549000004,13.0498695374,10.199867248500006,7,3.319166668256124
density_10_nback_1_id_34,34,10,1,d10_n1,1698152943.0,1698153017.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5999565123999986,6.350036621099996,3.76184391975,7.91358852386,0.143485307693,18.3999481201,16.7999916077,12.049911499000004,8,2.9900000015894572
density_10_nback_0_id_34,34,10,0,d10_n0,1698153175.0,1698153241.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.2500228882,5.3499469757,3.14833807945,3.41539525986,-0.301285892725,15.350013732899995,13.099990844699995,10.000066757199995,9,2.6233333349227905
density_0_nback_1_id_35,35,0,1,d0_n1,1698164927.0,1698165009.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.7003135681000003,6.849884033199999,2.52406311035,1.31159281731,1.19818019867,18.0497322083,15.3494186402,11.199848175100001,1,
density_0_nback_2_id_35,35,0,2,d0_n2,1698165301.0,1698165378.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.949621200500001,5.349767684899998,2.14588403702,1.02982103825,0.484413325787,15.350297927799996,13.400676727299995,10.000530242899998,2,4.86083333492279
density_0_nback_0_id_35,35,0,0,d0_n0,1698165646.0,1698165719.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.349124908500002,5.249700546300005,2.19155597687,2.21953439713,0.405380249023,14.1494503021,12.800325393599998,8.899749755799995,3,4.4625
density_10_nback_0_id_35,35,10,0,d10_n0,1698165872.0,1698165937.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9506607056000007,5.250490188600001,2.43426299095,1.66831791401,0.696022748947,14.550018310600002,12.599357605000002,9.299528122000002,4,2.5375
density_20_nback_2_id_35,35,20,2,d20_n2,1698166135.0,1698166229.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9498558044999967,5.400009155299998,1.49084997177,2.14616203308,3.04762077332,14.899997711199994,12.950141906699997,9.499988555899996,5,3.2866666674613954
density_10_nback_1_id_35,35,10,1,d10_n1,1698166456.0,1698166528.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8500061035000002,6.699939727799997,2.08349299431,6.1103515625,0.255321800709,16.750202179000002,14.900196075500002,10.050262451200005,6,3.7799999992052715
density_20_nback_1_id_35,35,20,1,d20_n1,1698166739.0,1698166810.3,MULTI_UNRESOLVED,3,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,13.900661468499997,,7,3.5008333325386047
density_10_nback_2_id_35,35,10,2,d10_n2,1698167029.0,1698167101.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.8507156372000004,6.200553894099997,2.30983901024,4.37142276764,-0.109962716699,15.100666046199997,12.249950408999997,8.9001121521,8,3.6450000007947287
density_20_nback_0_id_35,35,20,0,d20_n0,1698167267.0,1698167362.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.849853515599996,6.199237823499999,2.48674798012,6.59443187714,0.49145630002,16.499782562199997,15.6499290466,10.300544738699998,9,2.763333332538605
density_0_nback_1_id_36,36,0,1,d0_n1,1698221251.0,1698221341.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.900035858199999,7.999923706099999,2.49460911751,0.540536701679,0.121870838106,26.1998977661,24.299861907900002,18.199974060000002,1,
density_0_nback_2_id_36,36,0,2,d0_n2,1698221594.0,1698221679.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.400266647299997,5.500020980799999,2.16881299019,1.28139078617,-0.158494651318,24.100091934199998,21.6998252869,18.6000709534,2,4.207500000794728
density_0_nback_0_id_36,36,0,0,d0_n0,1698221876.0,1698221981.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0997505188000005,6.299970626900002,1.09628105164,1.89969539642,0.14035692811,45.749910354700006,44.6501598359,39.4499397278,3,3.2674999992052713
density_10_nback_0_id_36,36,10,0,d10_n0,1698222136.0,1698222231.4,MISSING_TOR_COLUMN,0,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,44.5502109528,,4,2.577500001589457
density_20_nback_2_id_36,36,20,2,d20_n2,1698222399.0,1698222489.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.7500610350999963,6.150108337399999,0.922474980354,1.83413863182,3.09988260269,11.1994285583,9.449367523200003,5.0493202209,5,2.793333331743876
density_10_nback_1_id_36,36,10,1,d10_n1,1698222648.0,1698222723.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6500396729000002,7.250013351499998,2.01199698448,4.448097229,0.134135916829,19.399969101,17.7499294281,12.149955749500002,6,2.6424999992052713
density_20_nback_1_id_36,36,20,1,d20_n1,1698222867.0,1698222947.5,MULTI_RESOLVED_BY_PROTOCOL_TTC,2,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9499168396000002,7.1498126983,1.92815697193,10.3170700073,2.29811286926,26.300003051699996,24.350086212099995,19.150190353399996,7,2.390833334128062
density_10_nback_2_id_36,36,10,2,d10_n2,1698223088.0,1698223168.4,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.9497127532999983,7.449777603099996,1.85796403885,4.95245409012,1.26981067657,23.399465560899998,21.4497528076,15.949687957800002,8,2.341666666666667
density_20_nback_0_id_36,36,20,0,d20_n0,1698223310.0,1698223412.35,MISSING_TOR_COLUMN,0,False,False,False,False,VALIDATED,NO_TOR_ANCHOR,SINGLE,,,,,,,24.2502098083,,9,2.359999998410543
density_10_nback_1_id_37,37,10,1,d10_n1,1698503995.0,1698504072.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,4.5002651215,8.4499816895,0.975959002972,9.23431587219,2.79715132713,21.550098419199998,17.049833297699998,13.100116729699998,1,
density_10_nback_0_id_37,37,10,0,d10_n0,1698504282.0,1698504353.05,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.10004997249999903,6.200134277299998,1.35372495651,0.952052175999,0.0571718253195,19.8500061035,19.749956131,13.649871826200002,2,3.4875
density_10_nback_2_id_37,37,10,2,d10_n2,1698504517.0,1698504598.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8002300262000013,10.150266647299997,0.540938019753,9.38529872894,0.626028835773,24.300416946400002,22.5001869202,14.150150299100005,3,2.7325000007947287
density_0_nback_2_id_37,37,0,2,d0_n2,1698504748.0,1698504827.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.6502685546999984,6.749950409,1.08985102177,1.44291687012,-0.152212947607,17.799957275399997,15.149688720699999,11.050006866399997,4,2.4941666682561237
density_20_nback_0_id_37,37,20,0,d20_n0,1698504972.0,1698505075.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.7998847961000024,10.849853515600003,1.70521700382,7.47079896927,6.51562213898,24.7002716064,23.9003868103,13.850418090799998,5,2.4049999992052715
density_0_nback_1_id_37,37,0,1,d0_n1,1698505221.0,1698505315.8,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,3.199668884299996,9.549537658699997,1.16444694996,1.2313747406,1.2935256958,30.49922561649999,27.299556732199996,20.949687957799995,6,2.4258333325386046
density_20_nback_1_id_37,37,20,1,d20_n1,1698505432.0,1698505513.95,MULTI_UNRESOLVED,2,False,False,False,False,ABSENT_COLUMN,NO_TOR_ANCHOR,SINGLE,,,,,,,20.450334548900003,,7,1.9366666674613953
density_0_nback_0_id_37,37,0,0,d0_n0,1698505641.0,1698505719.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3003730773999997,7.649982452400003,1.16561305523,5.21773290634,0.451516985893,19.450004577599998,18.149631500199998,11.800022125199995,8,2.1174999992052714
density_20_nback_2_id_37,37,20,2,d20_n2,1698505823.0,1698505925.65,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,3.3002433776000046,,,,,29.000213623,25.699970245399996,,9,1.7174999992052713
density_20_nback_1_id_38,38,20,1,d20_n1,1698312541.0,1698312629.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.049926757799998,17.699945449799998,1.41215002537,10.9594097137,3.64200282097,29.849935531599996,27.8000087738,12.149990081799999,1,
density_20_nback_0_id_38,38,20,0,d20_n0,1698312922.0,1698313022.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.5993766785000005,8.499446868899994,0.451456993818,6.94474697113,1.07926344872,21.8993415833,21.2999649048,13.399894714400006,2,4.872499998410543
density_20_nback_2_id_38,38,20,2,d20_n2,1698313166.0,1698313261.45,SINGLE,1,True,False,False,True,ABSENT_COLUMN,LANE_CHANGE_ABSENT_COLUMN,SINGLE,2.5996932982999965,,,,,21.75037002559999,19.150676727299995,,3,2.3891666650772097
density_10_nback_2_id_38,38,10,2,d10_n2,1698313449.0,1698313526.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.150022506700001,7.200567245400002,2.40974998474,6.39774513245,-0.377061247826,20.499906539900003,18.349884033200002,13.299339294500001,4,3.1258333325386047
density_0_nback_0_id_38,38,0,0,d0_n0,1698313710.0,1698313784.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.7494678497000002,5.249866485599998,2.06254410744,1.40576589108,0.421761006117,14.6992988587,13.949831009,9.449432373100002,5,3.058333333333333
density_10_nback_1_id_38,38,10,1,d10_n1,1698314029.0,1698314103.1,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.5497112273999996,8.0494441986,3.31058001518,10.1069421768,2.4438149929,17.8996334076,16.3499221802,9.850189209,6,4.079166666666667
density_0_nback_1_id_38,38,0,1,d0_n1,1698314253.0,1698314336.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.150260925299996,8.050647735599995,2.86269307137,1.41151165962,-0.302516132593,19.1502952576,17.000034332300004,11.099647522000005,7,2.4983333349227905
density_10_nback_0_id_38,38,10,0,d10_n0,1698314483.0,1698314579.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,MULTI_FIRST_TAKEN_AS_END_OF_FIRST_MANUAL_EPISODE,0.2999629974999998,5.9498329163,0.948198974133,1.71667718887,2.32024884224,44.9504184723,44.650455474800005,39.000585556000004,8,2.4424999992052716
density_0_nback_2_id_38,38,0,2,d0_n2,1698314818.0,1698314896.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6501102447000022,4.499582290600003,2.89633393288,0.442820370197,-0.189788326621,16.7501544952,16.100044250499998,12.250572204599997,9,3.9799999992052713
density_10_nback_2_id_39,39,10,2,d10_n2,1700320249.0,1700320340.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6999759674000003,7.550008773800002,2.51337194443,6.54731798172,0.0219960957766,34.6500415802,32.9500656128,27.1000328064,1,
density_10_nback_1_id_39,39,10,1,d10_n1,1700320571.0,1700320647.25,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.8000698088999982,8.950691223100002,3.78178811073,10.8970861435,4.40527915955,20.0499954223,18.249925613400002,11.099304199199999,2,3.8383333325386046
density_20_nback_0_id_39,39,20,0,d20_n0,1700320792.0,1700320894.2,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.800067901600002,14.450717926000003,2.62592101097,9.33824825287,6.39050006866,23.400329589800002,21.6002616882,8.949611663799999,3,2.4125
density_10_nback_0_id_39,39,10,0,d10_n0,1700320996.0,1700321069.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3995780944999971,15.499675750799998,1.48924005032,7.16016960144,6.13998365402,21.899662017899995,20.5000839234,6.399986267099997,4,1.696666665871938
density_20_nback_1_id_39,39,20,1,d20_n1,1700321188.0,1700321299.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.0507564544000019,45.8500289917,2.29723906517,9.2430267334,4.71326065063,52.949996948199995,51.899240493799994,7.099967956499995,5,1.9808333317438762
density_0_nback_2_id_39,39,0,2,d0_n2,1700321399.0,1700321474.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.099967956599997,6.0499153138,4.74334812164,10.4060249329,2.57528543472,13.699790954599997,12.599822998,7.649875640799998,6,1.6549999992052713
density_20_nback_2_id_39,39,20,2,d20_n2,1700321581.0,1700321721.75,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3493194580000036,57.70014953650001,2.87801790237,6.61345338821,2.52299785614,67.04985046350001,65.70053100550001,9.349700927,7,1.7733333349227904
density_0_nback_1_id_39,39,0,1,d0_n1,1700321811.0,1700321890.7,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3995552063000005,7.099796295200001,4.0281867981,8.25031471252,3.36567425728,15.399845123300004,14.000289917000003,8.300048828100003,8,1.4875
density_0_nback_0_id_39,39,0,0,d0_n0,1700322021.0,1700322093.5,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3005428314000014,5.700319290100001,4.49297618866,9.10375118256,2.35761332512,12.950883865300003,11.650341033900002,7.250564575200002,9,2.171666665871938
density_0_nback_0_id_40,40,0,0,d0_n0,1698327401.0,1698327474.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,MULTI_FIRST_TAKEN_AS_END_OF_FIRST_MANUAL_EPISODE,1.0997371674000007,4.0004253387999995,3.46561598778,1.83969306946,0.220783099532,13.9999217987,12.9001846313,9.999496459900001,1,
density_0_nback_1_id_40,40,0,1,d0_n1,1698327962.0,1698328065.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.6495399474999957,8.199302673399998,4.20124483109,2.69520640373,-0.317011833191,39.2997131348,37.650173187300005,31.100410461400003,2,8.124166667461395
density_20_nback_2_id_40,40,20,2,d20_n2,1698328591.0,1698328689.55,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,2.4006805419999964,14.549903869699996,2.71417307854,6.58641672134,1.7474591732,24.899860382099995,22.4991798401,10.349956512399999,3,8.755833331743876
density_0_nback_2_id_40,40,0,2,d0_n2,1698328968.0,1698329043.3,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.949907302899998,5.899805068999999,1.78623104095,1.28782260418,-0.156472444534,13.3994121552,11.449504852300002,7.499607086200001,4,4.640833334128062
density_20_nback_1_id_40,40,20,1,d20_n1,1698329271.0,1698329353.35,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.3500881195000005,7.7998409271000035,6.26993608475,9.8500585556,1.26150643826,23.5497303009,22.199642181399998,15.749889373799995,5,3.7950000007947287
density_10_nback_0_id_40,40,10,0,d10_n0,1698329584.0,1698329648.45,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.4502601623999993,4.500211715699997,3.69395589828,1.47048842907,-0.751015305519,13.250244140699998,11.799983978299998,8.750032425,6,3.8441666682561237
density_20_nback_0_id_40,40,20,0,d20_n0,1698329932.0,1698330025.65,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,1.449729919500001,6.249622344999999,1.7107770443,3.08319711685,1.46257507801,14.899169921900004,13.449440002400003,8.649547576900005,7,4.725833332538604
density_10_nback_1_id_40,40,10,1,d10_n1,1698330231.0,1698330304.15,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,3.7001342772999983,6.600376129199997,3.68681502342,9.18174934387,0.0894358828664,16.949756622299997,13.249622344999999,10.3493804931,8,3.422499998410543
density_10_nback_2_id_40,40,10,2,d10_n2,1698330567.0,1698330643.95,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,0.6994991302999978,7.849555969299995,5.08276414871,8.36989498138,0.681431472301,19.899383544999996,19.199884414699998,12.0498275757,9,4.380833331743876
density_0_nback_1_id_41,41,0,1,d0_n1,1698333730.0,1698333836.6,SINGLE,1,True,True,True,True,VALIDATED,BEFORE_HANDBACK,SINGLE,4.4493370056,8.7999191284,2.51261305809,0.971467375755,-0.00874397531152,42.2991981506,37.849861145,33.4992790222,1,
